edge_id,from_node,to_node,edge_type,Regulator,tap_column,R_full,X_full,u_idx,v_idx
552,l2727795.3,l2879076.3,line,,,0.1425409931707399,0.1039519616886297,2888.0,1640.0
553,l2727795.3,l2972704.3,line,,,0.035979389226,0.0287362249163,2888.0,1022.0
554,l2727795.3,l3029503.3,line,,,0.3040251772675,0.1925932201035697,2888.0,1925.0
555,l2728247.1,l2896685.1,line,,,0.3044311752194,0.1676957519193,2467.0,2738.0
556,l2728247.1,l2915542.1,line,,,0.2993252856889288,0.1563871797634919,2467.0,2802.0
557,l2728247.1,l3215203.1,line,,,0.3122147217846066,0.1760636254060563,2467.0,3201.0
558,l2728247.1,l3254237.1,line,,,0.4525854840846,0.2939604404520899,2467.0,449.0
559,l2728247.2,l2803199.2,line,,,0.5737318799693981,0.380131064151034,2468.0,3745.0
560,l2728247.2,l2896685.2,line,,,0.3032484617312599,0.1686773679458479,2468.0,2739.0
561,l2728247.2,l2915542.2,line,,,0.2983173050104887,0.1572237729014997,2468.0,2803.0
562,l2728247.2,l2952003.2,line,,,0.7110815511378699,0.4635694263259607,2468.0,909.0
563,l2728247.2,l3215203.2,line,,,0.3109973425100165,0.1771617686683093,2468.0,3202.0
564,l2728247.3,l2730106.3,line,,,1.7259332280741155,1.2942127946273387,2469.0,99.0
565,l2728247.3,l2730149.3,line,,,1.6200527799951294,0.95124400343823,2469.0,3320.0
566,l2728247.3,l2767340.3,line,,,1.7842499241282492,1.1708513236709173,2469.0,290.0
567,l2728247.3,l2767341.3,line,,,1.7138454527694953,1.2649719781543491,2469.0,3325.0
568,l2728247.3,l2803199.3,line,,,0.5772423323240882,0.3765830731754842,2469.0,3746.0
569,l2728247.3,l2896685.3,line,,,0.30479828659263,0.167395009942117,2469.0,2740.0
570,l2728247.3,l2915542.3,line,,,0.2996381604255089,0.1561308690802739,2469.0,2804.0
571,l2728247.3,l3030126.3,line,,,1.8667640042987808,1.334462644239266,2469.0,2800.0
572,l2728247.3,l3215203.3,line,,,0.3125928240314867,0.1757266337790234,2469.0,3203.0
573,l2729206.3,l2729207.3,line,,,0.2810557763034599,0.15863897252908,1565.0,2993.0
574,l2729206.3,l2878848.3,line,,,0.2103487829763776,0.1188300869806338,1565.0,731.0
575,l2729206.3,l2895449.3,line,,,1.0569441603797152,0.5772087715477827,1565.0,2701.0
576,l2729206.3,l2954345.3,line,,,1.2063846568606251,0.6606341291482896,1565.0,2917.0
577,l2729206.3,l3066815.3,line,,,0.6779117000567149,0.4026059609929559,1565.0,3306.0
578,l2729206.3,l3103822.3,line,,,0.7204741935647299,0.4582832775514559,1565.0,1453.0
579,l2729206.3,l3104123.3,line,,,0.3461633060519455,0.1855176580474639,1565.0,3693.0
580,l2729206.3,l3178972.3,line,,,0.6842424765609253,0.3755123610719096,1565.0,2820.0
581,l2729206.3,l3253995.3,line,,,0.4049193384119758,0.2367112640536369,1565.0,3365.0
582,l2729401.2,l3178969.2,line,,,0.1282977791784,0.0715978004543999,1654.0,1653.0
583,l2729405.2,l2785516.2,line,,,0.4033013335983,0.261203523092595,1307.0,2527.0
584,l2729405.2,l2786273.2,line,,,0.30799668084798,0.208017851807475,1307.0,550.0
585,l2729406.3,l2822863.3,line,,,0.4494104149464,0.2487976950954,65.0,3032.0
586,l2729406.3,l2897768.3,line,,,0.3261778990626,0.1820266904016,65.0,66.0
587,l2729406.3,l2935551.3,line,,,0.3644823543846799,0.2026304046022199,65.0,198.0
588,l2729407.2,l2785520.2,line,,,0.5314214303057401,0.2965648023518399,3651.0,1732.0
589,l2729407.2,l3119793.2,line,,,0.52016598361098,0.3029112748448249,3651.0,3158.0
590,l2729407.2,l3254211.2,line,,,0.39866011981974,0.2222575709854819,3651.0,3021.0
591,l2729408.2,l2822871.2,line,,,0.6156143458708575,0.7449740095871505,2461.0,76.0
592,l2729408.2,l3085398.2,line,,,0.2508468614190998,0.1812976409251029,2461.0,24.0
593,l2729408.2,l3122816.2,line,,,0.2568722581207797,0.2118078283722449,2461.0,2338.0
594,l2729408.2,l3197634.2,line,,,0.0888306405335999,0.0722816424368299,2461.0,3664.0
595,l2729409.2,l2841624.2,line,,,0.14529952702668,0.0810857881468799,2220.0,2221.0
596,l2729409.2,l3029510.2,line,,,0.1811070937494,0.1010685425903999,2220.0,3313.0
597,l2729410.3,l2991914.3,line,,,0.39090900152475,0.222368350021985,635.0,111.0
598,l2729410.3,l3254217.3,line,,,0.0980081069329999,0.0769039561791899,635.0,3670.0
599,l2729411.1,l2897781.1,line,,,0.31060287373134,0.1719761810886899,3198.0,3055.0
600,l2729411.1,l3122826.1,line,,,0.33138820923484,0.1833855850864399,3198.0,1050.0
601,l2729411.1,l3197644.1,line,,,0.19638919185678,0.1095968633284798,3198.0,3241.0
602,l2729412.1,l2748135.1,line,,,0.2262256642646399,0.1529146726659488,2938.0,2741.0
603,l2729412.1,l2763153.1,line,,,0.9501825545811798,0.5367910171104529,2938.0,1887.0
604,l2729412.1,l2804259.1,line,,,0.4503111607004298,0.2869568475564177,2938.0,658.0
605,l2729412.1,l2991919.1,line,,,0.3927021622607198,0.229913841015337,2938.0,211.0
606,l2729412.1,l3010570.1,line,,,0.5797681624058199,0.4314828944313519,2938.0,787.0
607,l2729412.1,l3104135.1,line,,,0.6729093391753299,0.4066806596731779,2938.0,3590.0
608,l2729413.1,l2841639.1,line,,,0.21181126795992,0.1513080911592699,3503.0,453.0
609,l2729413.1,l2916598.1,line,,,0.7224561595472,0.4344250373766498,3503.0,2115.0
610,l2729413.1,l3048212.1,line,,,0.6795998110749,0.4109005004016999,3503.0,2432.0
611,l2729413.1,l3120376.1,line,,,0.6989462430465,0.4227756134084198,3503.0,231.0
612,l2729414.1,l2785530.1,line,,,1.0759871088239,0.6833141706131661,370.0,2306.0
613,l2729414.1,l2814529.1,line,,,0.92244779364688,0.5299476755276574,370.0,2869.0
614,l2729414.1,l2841633.1,line,,,0.94039388403252,0.5315185014330639,370.0,3574.0
615,l2729414.1,l2851933.1,line,,,0.7620643463532,0.4315811252781716,370.0,1164.0
616,l2729414.1,l2860504.1,line,,,1.0295791172069,0.6462487697348163,370.0,181.0
617,l2729414.1,l2879078.1,line,,,1.20626598035948,0.7832396332658874,370.0,1518.0
618,l2729414.1,l3122827.1,line,,,0.7099604660076,0.4064156264013176,370.0,904.0
619,l2729414.1,l3216351.1,line,,,1.1315639436319995,0.7171277601522533,370.0,88.0
620,l2729414.1,l3235258.1,line,,,0.6020223773859599,0.3565355853837118,370.0,3688.0
621,l2729414.2,l2820531.2,line,,,2.4027714673685114,1.404302968105725,371.0,2182.0
622,l2729414.2,l2822866.2,line,,,4.222142712395505,2.540910633278036,371.0,3073.0
623,l2729414.2,l2879070.2,line,,,3.5110437237155194,2.388073369788072,371.0,202.0
624,l2729414.2,l2973167.2,line,,,0.43438239248414,0.254161754135452,371.0,2391.0
625,l2729414.2,l3029506.2,line,,,3.284269341066567,2.0507577743623764,371.0,1472.0
626,l2729414.2,l3235258.2,line,,,0.5994479175218399,0.3589464714327699,371.0,3689.0
627,l2729414.3,l2766724.3,line,,,1.44023948361311,0.8063108583930387,372.0,3042.0
628,l2729414.3,l2822870.3,line,,,1.57786225384491,0.8889937702551729,372.0,2266.0
629,l2729414.3,l2841631.3,line,,,1.7056723809635794,1.1130311230125414,372.0,1637.0
630,l2729414.3,l2851933.3,line,,,0.7630433856321198,0.4307394094173579,372.0,1166.0
631,l2729414.3,l2935560.3,line,,,0.80599305581046,0.4696702741272188,372.0,3751.0
632,l2729414.3,l2973166.3,line,,,1.04346602945404,0.626845269015901,372.0,1621.0
633,l2729414.3,l3141402.3,line,,,1.91971240548694,1.2207089213005715,372.0,3628.0
634,l2729414.3,l3189188.3,line,,,0.6439692186088599,0.3646420236626439,372.0,2954.0
635,l2729414.3,l3197642.3,line,,,1.6476996924984997,1.07291087188732,372.0,3676.0
636,l2729414.3,l3216368.3,line,,,0.80300505930102,0.4523456013655978,372.0,1853.0
637,l2729414.3,l3235258.3,line,,,0.60282220416865,0.355795237518137,372.0,3690.0
638,l2729414.3,l3254217.3,line,,,1.76905036565415,1.0018504466146818,372.0,3670.0
639,l2729423.3,l2766738.3,line,,,0.2799037065317017,0.6132052650138339,3763.0,2521.0
640,l2729423.3,l2897790.3,line,,,0.1102672454436,0.08806887593518,3763.0,460.0
641,l2729423.3,l3008237.3,line,,,0.139607287256064,0.1234046930951526,3763.0,912.0
642,l2729423.3,l3231255.3,line,,,0.3773669492971575,0.859899343445746,3763.0,2214.0
643,l2729424.1,l2748144.1,line,,,0.2298681612396647,0.3756972375753797,3527.0,1931.0
644,l2729424.1,l3104144.1,line,,,0.1616084586422998,0.1231146207909548,3527.0,1855.0
645,l2729424.1,l3160114.1,line,,,0.1985943433427998,0.1526547192847296,3527.0,3709.0
646,l2729424.1,l3197652.1,line,,,0.1715758195867199,0.1183092153098097,3527.0,1213.0
647,l2729427.2,l2748131.2,line,,,0.09351612591828,0.05218756681248,3606.0,3605.0
648,l2729427.2,l2860483.2,line,,,0.29284322580072,0.1901951242753549,3606.0,376.0
649,l2729427.2,l2879066.2,line,,,0.3339581584154399,0.1863685384070399,3606.0,3783.0
650,l2729427.2,l3048207.2,line,,,0.1922445540522,0.1072839086351999,3606.0,1350.0
651,l2729428.1,l2954355.1,line,,,0.67114192299804,0.3745371571286396,1459.0,905.0
652,l2729428.1,l2973159.1,line,,,0.2321901384463799,0.15574129894444,1459.0,3369.0
653,l2729428.1,l3160106.1,line,,,1.0580074590501,0.5904311627015998,1459.0,3481.0
654,l2729428.1,l3197639.1,line,,,0.46700616929694,0.2606172510110397,1459.0,3050.0
655,l2729429.1,l2822869.1,line,,,1.2133953867050802,0.7003878011649514,1066.0,626.0
656,l2729429.1,l2841633.1,line,,,0.1796849857126599,0.1028841234046418,1066.0,3574.0
657,l2729429.1,l3197641.1,line,,,0.7467547114840999,0.4529154674101447,1066.0,2535.0
658,l2729429.1,l3197647.1,line,,,0.132901475355,0.10614651248025,1066.0,1576.0
659,l2729430.2,l2766742.2,line,,,0.181937155725,0.1015317665999999,373.0,374.0
660,l2729434.2,l3216361.2,line,,,0.15657552860196,0.08737846847136,3113.0,2735.0
661,l2730106.3,l2730149.3,line,,,0.1807094682399459,0.3838882135770048,99.0,3320.0
662,l2730106.3,l2767340.3,line,,,0.3449066123730656,0.6034955338096916,99.0,290.0
663,l2730106.3,l2767341.3,line,,,0.2745021410143117,0.6976161882931234,99.0,3325.0
664,l2730106.3,l2803199.3,line,,,1.2243566582386838,0.9431865436870412,99.0,3746.0
665,l2730106.3,l2896685.3,line,,,1.7405016181300057,1.30221374445389,99.0,2740.0
666,l2730106.3,l2915542.3,line,,,1.5060359527616642,1.165015158738449,99.0,2804.0
667,l2730106.3,l3030126.3,line,,,0.4274206925435976,0.7671068543780405,99.0,2800.0
668,l2730106.3,l3142049.3,line,,,0.0311501243490779,0.0793400768580309,99.0,421.0
669,l2730106.3,l3215203.3,line,,,1.4498848124178418,1.1308293781478884,99.0,3203.0
670,l2730107.3,l3086002.3,line,,,0.36658836090162,0.2045781344059199,3637.0,1912.0
671,l2730107.3,l3179608.3,line,,,0.27832678887078,0.1553229215524798,3637.0,1858.0
672,l2730108.3,l2786204.3,line,,,0.14127210035016,0.0788382442425599,2845.0,282.0
673,l2730108.3,l3160863.3,line,,,0.5204178607446,0.2904241553135999,2845.0,2368.0
674,l2730149.3,l2767340.3,line,,,0.2390261642940797,0.2605267426205828,3320.0,290.0
675,l2730149.3,l2767341.3,line,,,0.1686216929353258,0.3546473971040147,3320.0,3325.0
676,l2730149.3,l2803199.3,line,,,1.118476210159698,0.6002177524979323,3320.0,3746.0
677,l2730149.3,l2896685.3,line,,,1.6346211700510196,0.9592449532647812,3320.0,2740.0
678,l2730149.3,l2915542.3,line,,,1.4001555046826784,0.8220463675493399,3320.0,2804.0
679,l2730149.3,l3030126.3,line,,,0.3215402444646118,0.4241380631889317,3320.0,2800.0
680,l2730149.3,l3215203.3,line,,,1.344004364338856,0.7878605869587795,3320.0,3203.0
681,l2730163.3,l2805031.3,line,,,0.1059170746402698,0.166708987877947,1676.0,2024.0
682,l2730163.3,l2861218.3,line,,,0.1013801457129717,0.2582175423316939,1676.0,3733.0
683,l2730163.3,l3030199.3,line,,,0.025178546007048,0.064130330684596,1676.0,149.0
684,l2730187.1,l2992656.1,line,,,0.182506589273,0.10096093792543,1041.0,2110.0
685,l2730187.1,l3104856.1,line,,,0.22147155267822,0.1235943142315199,1041.0,2671.0
686,l2731712.2,l2766744.2,line,,,0.1266767180883,0.101174887649665,3776.0,1891.0
687,l2731712.2,l2785543.2,line,,,0.2734295594390999,0.2183842885562049,3776.0,3788.0
688,l2731712.2,l3010580.2,line,,,0.2073914319897,0.1656405782192349,3776.0,2997.0
689,l2745799.3,l2820528.3,line,,,0.034206738822,0.0273204343261,3672.0,3104.0
690,l2745806.3,l3104117.3,line,,,0.2095637951502,0.1673756136860097,2675.0,1753.0
691,l2745811.3,l3027124.3,line,,,0.3088775418596999,0.2466960864377348,3302.0,694.0
692,l2745811.3,l3048890.3,line,,,0.3902712158367,0.3117040527340847,3302.0,2479.0
693,l2745811.3,l3179637.3,line,,,0.3858662949552,0.3081859052637598,3302.0,3257.0
694,l2745811.3,l3254873.3,line,,,0.1940240676452,0.14126473990082,3302.0,269.0
695,l2746587.3,l2991933.3,line,,,0.12678798275676,0.0707552441481599,2321.0,431.0
696,l2746587.3,l3120484.3,line,,,1.696689001464358,1.1543901148374756,2321.0,1517.0
697,l2746587.3,l3122817.3,line,,,1.1874262117314998,0.6522082267820377,2321.0,601.0
698,l2746587.3,l3122818.3,line,,,0.5769568707577596,0.3359962459302836,2321.0,3653.0
699,l2746587.3,l3160103.3,line,,,2.34402085214954,1.5370618131022855,2321.0,2342.0
700,l2746587.3,l3177881.3,line,,,0.3909356626129598,0.2222520238691288,2321.0,2624.0
701,l2748124.2,l3159037.2,line,,,0.13318710180546,0.0703799538894799,3727.0,1401.0
702,l2748125.3,l2933120.3,line,,,0.26059020722412,0.1851712812608899,2945.0,1644.0
703,l2748125.3,l2954344.3,line,,,0.4327352182399799,0.2394573776251798,2945.0,2116.0
704,l2748125.3,l3066809.3,line,,,0.4218873449447198,0.2324531214645198,2945.0,672.0
705,l2748126.3,l3104118.3,line,,,0.0895325296059,0.071508354183545,3130.0,3129.0
706,l2748127.1,l3197631.1,line,,,0.088580889501,0.0494334110159999,2454.0,2453.0
707,l2748128.3,l2822862.3,line,,,1.19612237825882,0.6671426340376099,2634.0,1181.0
708,l2748128.3,l2879062.3,line,,,0.5764548785215999,0.3210869097323,2634.0,1125.0
709,l2748128.3,l2935550.3,line,,,1.10991327622262,0.6190328216584099,2634.0,3678.0
710,l2748128.3,l2991640.3,line,,,0.69471746661798,0.38769371430768,2634.0,1686.0
711,l2748128.3,l3029497.3,line,,,0.3444366680955,0.2050064138245949,2634.0,3137.0
712,l2748128.3,l3048205.3,line,,,1.51831459468838,0.84578696243066,2634.0,491.0
713,l2748128.3,l3048228.3,line,,,1.22654533739398,0.6925332832962849,2634.0,2462.0
714,l2748128.3,l3085392.3,line,,,0.422399408067,0.235724022072,2634.0,1614.0
715,l2748128.3,l3197626.3,line,,,0.6851154350827799,0.38233520894448,2634.0,2609.0
716,l2748128.3,l3197627.3,line,,,0.28433565316338,0.15867622563408,2634.0,3531.0
717,l2748128.3,l3216343.3,line,,,0.32830120550058,0.1832116218292799,2634.0,1930.0
718,l2748129.1,l2785519.1,line,,,0.18266822125338,0.120676700337041,3533.0,3565.0
719,l2748129.1,l2973151.1,line,,,0.2256085616394,0.14925731144956,3533.0,253.0
720,l2748130.2,l2785528.2,line,,,0.17736891602274,0.0989824168238397,1303.0,3505.0
721,l2748130.2,l2841620.2,line,,,0.3140914307083799,0.1752817213540798,1303.0,2127.0
722,l2748130.2,l3178981.2,line,,,0.4696208226535799,0.2620763832772799,1303.0,495.0
723,l2748130.2,l3254212.2,line,,,0.12085994760372,0.06744704753952,1303.0,3172.0
724,l2748131.2,l2973152.2,line,,,0.21193040890548,0.11787895721676,3605.0,2265.0
725,l2748131.2,l3066811.2,line,,,0.4235702153754,0.2938885100789299,3605.0,2062.0
726,l2748131.2,l3178975.2,line,,,0.7978812264804,0.5928453749716799,3605.0,3682.0
727,l2748132.1,l3091052.1,line,,,0.2902263796340399,0.2092108538502199,242.0,2746.0
728,l2748132.1,l3254216.1,line,,,0.15001657366722,0.08371818105552,242.0,1370.0
729,l2748133.3,l2860486.3,line,,,0.5871521155395999,0.3250152848886279,1793.0,2781.0
730,l2748133.3,l2897776.3,line,,,0.26556299824322,0.146616282319908,1793.0,1025.0
731,l2748133.3,l2954351.3,line,,,0.7324293478177,0.4060886312382279,1793.0,1281.0
732,l2748133.3,l3085399.3,line,,,0.139164632347,0.076693853769325,1793.0,1794.0
733,l2748133.3,l3122819.3,line,,,0.27444839845216,0.1695553827615979,1793.0,3141.0
734,l2748133.3,l3235266.3,line,,,0.5660136372766599,0.3104093447776399,1793.0,3386.0
735,l2748135.1,l2763153.1,line,,,1.0656104509692197,0.6012130931420718,2741.0,1887.0
736,l2748135.1,l2804259.1,line,,,0.3939164578492298,0.2571288895909526,2741.0,658.0
737,l2748135.1,l2991919.1,line,,,0.28559802154888,0.1721398299010278,2741.0,211.0
738,l2748135.1,l3010570.1,line,,,0.47266402169398,0.3737088833170429,2741.0,787.0
739,l2748135.1,l3104135.1,line,,,0.6165146363241298,0.3768527017077128,2741.0,3590.0
740,l2748139.2,l2801896.2,line,,,0.43500878804202,0.2604554909321949,1635.0,1440.0
741,l2748139.2,l2804245.2,line,,,0.4242043958426399,0.2544259967221148,1635.0,2684.0
742,l2748139.2,l2860479.2,line,,,0.57594162069744,0.3391044035989148,1635.0,348.0
743,l2748139.2,l2991927.2,line,,,0.2696336144493,0.1681662965686748,1635.0,2103.0
744,l2748139.2,l3160108.2,line,,,0.30764540048256,0.1893791366408349,1635.0,3347.0
745,l2748139.2,l3178969.2,line,,,0.59514024949614,0.3498183816781148,1635.0,1653.0
746,l2748139.2,l3251806.2,line,,,0.2702055675961,0.167954250770535,1635.0,3243.0
747,l2748139.2,l3254206.2,line,,,0.71707635559242,0.4312371103467198,1635.0,3577.0
748,l2748139.2,l3315860.2,line,,,1.11304830886902,0.7474942607510497,1635.0,3761.0
749,l2748140.1,l3066821.1,line,,,0.1214863653125999,0.084939957990525,2405.0,3680.0
750,l2748140.1,l3141412.1,line,,,0.13106478807786,0.07314195618576,2405.0,2406.0
751,l2748143.1,l3197652.1,line,,,0.0342600873525,0.027363043036375,131.0,1213.0
752,l2748143.1,l3251854.1,line,,,0.0752570363394,0.06010672135647,131.0,132.0
753,l2748144.1,l2897792.1,line,,,0.3227258989319048,0.6632166510363185,1931.0,3644.0
754,l2748144.1,l2916620.1,line,,,0.224494344763153,0.5770566963887376,1931.0,3379.0
755,l2748144.1,l3104144.1,line,,,0.1544330861739649,0.3214080689537549,1931.0,1855.0
756,l2748144.1,l3160098.1,line,,,0.312423542022518,0.8021167111780277,1931.0,2196.0
757,l2748144.1,l3160114.1,line,,,0.1914189708744649,0.3509481674475298,1931.0,3709.0
758,l2748144.1,l3197652.1,line,,,0.2139357846427848,0.3442463314630096,1931.0,1213.0
759,l2748144.1,q16642.1,line,,,0.3310747394555148,0.7014602111417156,1931.0,3537.0
760,l2748146.1,l2804253.1,line,,,0.1868105634401399,0.1092158913267599,3613.0,1149.0
761,l2748146.1,l2973151.1,line,,,0.2925031207027799,0.1632341588644799,3613.0,253.0
762,l2748146.1,l3195315.1,line,,,0.3071396842706398,0.1714022328902399,3613.0,1082.0
763,l2748152.2,l2804256.2,line,,,0.37936471048806,0.3037768002437219,2595.0,3027.0
764,l2748152.2,l3216361.2,line,,,0.45334017298251,0.3521684973115868,2595.0,2735.0
765,l2748157.1,l2764403.1,line,,,0.2045129959859999,0.1141304297759999,2431.0,3753.0
766,l2748157.1,l2785537.1,line,,,0.36024262870206,0.2010368379729598,2431.0,2659.0
767,l2748158.1,l3027116.1,line,,,0.75927343991576,0.4181637295954888,3037.0,973.0
768,l2748158.1,l3104133.1,line,,,0.2874123371061798,0.158775998007401,3037.0,3140.0
769,l2748158.1,l3216370.1,line,,,0.23826314381974,0.1312525197986269,3037.0,1892.0
770,l2748780.1,l2767342.1,line,,,0.08187197378724,0.04568943655584,1592.0,1795.0
771,l2748780.1,l2823544.1,line,,,0.11591422446552,0.06468703952832,1592.0,937.0
772,l2748781.1,l2823544.1,line,,,0.45552778145412,0.2951187012309298,3417.0,937.0
773,l2748781.1,l2823545.1,line,,,0.47524739977434,0.303853508982372,3417.0,3346.0
774,l2748781.1,l3101782.1,line,,,0.2549501997246,0.20362508756673,3417.0,3671.0
775,l2748781.1,l3195321.1,line,,,0.4786808664591,0.3260699722501798,3417.0,1876.0
776,l2748839.2,l2917310.2,line,,,0.3639359654935999,0.2023204316175199,2812.0,3777.0
777,l2748839.2,l3142079.2,line,,,0.4163940857687,0.29773474024544,2812.0,1200.0
778,l2748839.2,l3142098.2,line,,,0.18628257473753,0.1035587974181209,2812.0,3719.0
779,l2748840.2,l3086075.2,line,,,0.3670550621523,0.293161641972865,20.0,3179.0
780,l2748840.2,l3142099.2,line,,,0.913580605413,0.7296637969981498,20.0,3396.0
781,l2748840.2,l3179674.2,line,,,0.862762760406,0.6890763091252998,20.0,2143.0
782,l2763072.2,l2973163.2,line,,,0.43889370209535,0.244251880121535,822.0,82.0
783,l2763072.2,l3104130.2,line,,,0.12818100848592,0.07153263545472,822.0,3006.0
784,l2763153.1,l2804259.1,line,,,1.28969594740501,0.7352552680325404,1887.0,658.0
785,l2763153.1,l2991919.1,line,,,1.2320869489653,0.6782122614914599,1887.0,211.0
786,l2763153.1,l3010570.1,line,,,1.4191529491104,0.8797813149074749,1887.0,787.0
787,l2763153.1,l3027116.1,line,,,0.4237792355213999,0.2334385678382999,1887.0,973.0
788,l2763153.1,l3104135.1,line,,,1.5122941258799096,0.8549790801493007,1887.0,3590.0
789,l2763407.3,l3067448.3,line,,,0.285635574153,0.2281330583851499,3404.0,2436.0
790,l2763811.3,l2763812.3,line,,,0.0966728345549399,0.0545659631941199,2862.0,2041.0
791,l2763811.3,l3232301.3,line,,,0.1982222574713158,0.1118844653229678,2862.0,3459.0
792,l2763812.3,l2951995.3,line,,,0.1776199485500999,0.1002557090598,2041.0,2042.0
793,l2764399.2,l2954347.2,line,,,0.0684153361727999,0.05464235303264,3297.0,692.0
794,l2764399.2,l3008232.2,line,,,0.0684147772674,0.0546419066428699,3297.0,3145.0
795,l2764403.1,l2785537.1,line,,,0.35287286535774,0.1969240711838399,3753.0,2659.0
796,l2764403.1,l3197654.1,line,,,0.2333396558921998,0.19593397295425,3753.0,3618.0
797,l2764403.1,q16642.1,line,,,0.2447139265485094,0.236939668475321,3753.0,3537.0
798,l2764403.1,regxfmr_190-8593.1,line,,,0.2752553946038097,0.277459794234251,3753.0,2020.0
799,l2764411.3,l2767343.3,line,,,0.09197840119182,0.05132942484912,1561.0,2084.0
800,l2764411.3,l2891575.3,line,,,0.37020988181268,0.2065991587228799,1561.0,799.0
801,l2764411.3,l3048888.3,line,,,0.7785508239678,0.4344777196847997,1561.0,3234.0
802,l2764412.1,l3215340.1,line,,,0.16315274905332,0.0910489491331199,2973.0,2753.0
803,l2764412.1,l3251808.1,line,,,0.3918243667540799,0.21866132838528,2973.0,1321.0
804,l2766499.3,l2878848.3,line,,,0.1385699131037999,0.0782143278723999,1551.0,731.0
805,l2766499.3,l2897554.3,line,,,0.1803814982724358,0.1018144367127279,1551.0,559.0
806,l2766715.2,l2954338.2,line,,,0.26355336371442,0.1470784706107198,2825.0,687.0
807,l2766715.2,l3254206.2,line,,,0.16070236458102,0.10085308204852,2825.0,3577.0
808,l2766716.3,l2785517.3,line,,,0.727928595491232,0.4999923307300407,1611.0,2835.0
809,l2766716.3,l2897777.3,line,,,1.4088570365716182,1.3594178397382428,1611.0,3017.0
810,l2766716.3,l2925506.3,line,,,0.896665036704885,0.9925266095306996,1611.0,3112.0
811,l2766716.3,l2991914.3,line,,,1.2028683345625786,1.246506196226073,1611.0,111.0
812,l2766716.3,l3141396.3,line,,,0.483285142736071,0.4107023521533648,1611.0,3208.0
813,l2766716.3,l3157708.3,line,,,1.1760802999645783,1.232229917587491,1611.0,479.0
814,l2766716.3,l3235245.3,line,,,0.0770735922417,0.061557578641835,1611.0,3710.0
815,l2766716.3,l3254209.3,line,,,0.10519893401522,0.0679747302198379,1611.0,3767.0
816,l2766717.3,l2785518.3,line,,,0.12786392333754,0.07135568306064,3607.0,2672.0
817,l2766718.3,l2841629.3,line,,,1.1793409498859595,0.6468952822898947,1238.0,2176.0
818,l2766718.3,l2841630.3,line,,,1.2341975704884398,0.6761148583567848,1238.0,3549.0
819,l2766718.3,l2841638.3,line,,,1.27775319203767,0.7016066998468861,1238.0,3366.0
820,l2766718.3,l2860487.3,line,,,0.8491968549340898,0.4647365003152849,1238.0,156.0
821,l2766718.3,l2973158.3,line,,,1.4627899969443698,0.7999707189631857,1238.0,3371.0
822,l2766718.3,l2991911.3,line,,,1.16555987749436,0.6372138007341189,1238.0,2008.0
823,l2766718.3,l3197637.3,line,,,0.6847065709759399,0.3755594910427089,1238.0,807.0
824,l2766718.3,l3216347.3,line,,,1.2053443768107197,0.6611427490953248,1238.0,3322.0
825,l2766718.3,l3254210.3,line,,,0.64674571104637,0.3565510255460689,1238.0,2501.0
826,l2766718.3,r18242.3,line,,,1.44015762640454,0.7886628563513111,1238.0,309.0
827,l2766720.1,l2766748.1,line,,,0.8286387209154997,0.6672761577802419,1950.0,3792.0
828,l2766720.1,l2804262.1,line,,,1.3562808203008092,1.34216516778829,1950.0,452.0
829,l2766720.1,l2858166.1,line,,,2.051818699356018,2.359436460572604,1950.0,573.0
830,l2766720.1,l2876813.1,line,,,1.1692939068837491,1.0667730703922305,1950.0,3128.0
831,l2766720.1,l2876814.1,line,,,1.35292912241702,0.7451177395679038,1950.0,1089.0
832,l2766720.1,l2972930.1,line,,,2.331998135012608,2.411161881482395,1950.0,2829.0
833,l2766720.1,l2973165.1,line,,,1.384376324849869,1.3578441323132502,1950.0,1813.0
834,l2766720.1,l2991909.1,line,,,0.6479709471860798,0.4214851452402336,1950.0,2547.0
835,l2766720.1,l3197638.1,line,,,0.9891191935647996,0.7954496219754568,1950.0,2043.0
836,l2766720.1,l3215340.1,line,,,3.9432129539884992,2.3335059439331154,1950.0,2753.0
837,l2766720.1,l3216123.1,line,,,2.503918347131428,2.505963022468925,1950.0,1340.0
838,l2766720.1,l3632979.1,line,,,1.8678142796655,1.0421310459129416,1950.0,3561.0
839,l2766720.1,l3649297.1,line,,,1.5699907415351886,1.6902862031042754,1950.0,3091.0
840,l2766721.1,l2991906.1,line,,,0.34035088359006,0.1858024984961669,396.0,1779.0
841,l2766722.2,l2804258.2,line,,,0.6975835837555,0.3880335369520928,1199.0,2108.0
842,l2766722.2,l2879071.2,line,,,0.0590849054541,0.0471902711194549,1199.0,3289.0
843,l2766722.2,l2879072.2,line,,,0.97602842258168,0.5408078682463728,1199.0,540.0
844,l2766722.2,l2954349.2,line,,,0.25227518603464,0.13998602391686,1199.0,596.0
845,l2766722.2,l3197635.2,line,,,0.7020643626646,0.390534078397693,1199.0,808.0
846,l2766722.2,l3235250.2,line,,,0.63689704871506,0.3536816997448669,1199.0,328.0
847,l2766723.1,l2822868.1,line,,,0.0660240942102,0.0527325021890099,264.0,2307.0
848,l2766723.1,l3122822.1,line,,,0.09572045575638,0.05341771412208,264.0,265.0
849,l2766724.3,l2822870.3,line,,,0.2907475647734798,0.1681356652490138,3042.0,2266.0
