node,mae_real_pu,mae_cvnn_pu,n_valid
l2804956.1,0.00378008303232491,0.0038034701719880104,288
l2936214.1,0.003779019694775343,0.003803146770223975,288
l3082993.1,0.0037784986197948456,0.0038762183394283056,288
l3120504.1,0.0037730878684669733,0.0038780267350375652,288
l3029506.2,0.0037717074155807495,0.003793101292103529,288
l3251807.1,0.0037703264970332384,0.0038752788677811623,288
l3312692.1,0.003768924158066511,0.0038793848361819983,288
l3177894.1,0.0037679688539355993,0.003878968534991145,288
l2973160.2,0.0037679646629840136,0.0037932300474494696,288
l3101788.1,0.0037661483511328697,0.003869409440085292,288
l3195327.1,0.0037653339095413685,0.003871907712891698,288
l3251808.1,0.0037647474091500044,0.003866570768877864,288
l2858175.1,0.0037638768553733826,0.0038752113468945026,288
l2970811.1,0.0037631946615874767,0.003874774556607008,288
l2876812.1,0.003763157408684492,0.0038713845424354076,288
l2748132.1,0.003761405823752284,0.003856566734611988,288
l2989571.1,0.00375916319899261,0.003876837668940425,288
l3008248.1,0.0037590903230011463,0.003872578265145421,288
l3120503.1,0.0037589462008327246,0.0038775685243308544,288
l3101787.1,0.0037588244304060936,0.0038705067709088326,288
l3067447.1,0.0037583564408123493,0.003784844418987632,288
l3027132.1,0.0037579850759357214,0.0038697023410350084,288
l3139103.1,0.003757634898647666,0.0038710799999535084,288
l2936212.1,0.003757143160328269,0.0037841147277504206,288
l2841648.1,0.0037569934502243996,0.0038551422767341137,288
l3140238.1,0.0037569354753941298,0.0038682776503264904,288
l3091052.1,0.0037568463012576103,0.0038561199326068163,288
l2841627.1,0.003756527788937092,0.0038581262342631817,288
l3216348.1,0.0037506110966205597,0.0038574514910578728,288
l2764412.1,0.0037499533500522375,0.003860652446746826,288
l2820556.1,0.0037493077106773853,0.003854360431432724,288
l2726983.1,0.0037492704577744007,0.003860767465084791,288
l3232902.1,0.0037486287765204906,0.003771145362406969,288
l3082992.1,0.00374807883054018,0.003853566013276577,288
l2933135.1,0.0037478117737919092,0.0037754231598228216,288
l3254216.1,0.003747476963326335,0.003858324605971575,288
l2936213.2,0.0037464345805346966,0.003617669455707073,288
l3215340.1,0.0037461561150848866,0.003860429860651493,288
l2710544.1,0.0037458729930222034,0.0038522821851074696,288
l2673317.1,0.003744544228538871,0.0038373805582523346,288
l2691947.1,0.0037441072054207325,0.0038567616138607264,288
l3141394.2,0.003744085319340229,0.0036172280088067055,288
l3178978.1,0.003743808250874281,0.0038406699895858765,288
l3141398.1,0.0037418948486447334,0.0038389612454921007,288
l2879075.1,0.003741122782230377,0.00384418573230505,288
l2973157.1,0.003740696469321847,0.0038506868295371532,288
l2916234.1,0.0037399083375930786,0.003845558501780033,288
l2710517.1,0.0037372326478362083,0.0038378452882170677,288
l2973791.1,0.003734940430149436,0.003758924314752221,288
l3207907.1,0.0037339692935347557,0.00382022513076663,288
l3216351.1,0.0037329825572669506,0.003825366497039795,288
l2879074.1,0.0037328286562114954,0.0038410937413573265,288
l2859403.1,0.003732462413609028,0.003752922872081399,288
l2879081.1,0.003730500815436244,0.003826832165941596,288
l2729428.1,0.0037300901021808386,0.003833279013633728,288
l2822868.1,0.0037299869582057,0.0038242803420871496,288
l3122820.1,0.0037299005780369043,0.0038390334229916334,288
l2691952.1,0.0037287042941898108,0.0038265858311206102,288
l2973159.1,0.003728653071448207,0.0038309034425765276,288
l2858163.1,0.003728518495336175,0.003826187690719962,288
l3214549.1,0.0037280048709362745,0.0037459263112396,288
l2802481.1,0.003727669594809413,0.003745678346604109,288
l2710518.1,0.0037275636568665504,0.0038275839760899544,288
l3254237.1,0.003727205563336611,0.0037465360946953297,288
l2896685.1,0.0037270006723701954,0.0037469996605068445,288
l3141412.1,0.003726646304130554,0.0038256454281508923,288
l3047058.1,0.0037263904232531786,0.003830414265394211,288
l3066817.1,0.003726172260940075,0.0038260247092694044,288
l2860504.1,0.003726119874045253,0.0038267921190708876,288
l2973169.1,0.003725907765328884,0.003827155102044344,288
l3172805.1,0.003725641407072544,0.0038267159834504128,288
l3029500.1,0.003725459100678563,0.0038248980417847633,288
l2766723.1,0.0037253531627357006,0.0038243792951107025,288
l3197639.1,0.003724942682310939,0.003836181480437517,288
l3215203.1,0.0037247927393764257,0.0037468047812581062,288
l3156034.1,0.003724378068000078,0.0038227373734116554,288
l2879078.1,0.0037240907549858093,0.0038239355199038982,288
l3235247.1,0.0037240097299218178,0.0038277292624115944,288
l2710516.1,0.0037239128723740578,0.0038258167915046215,288
l2766747.1,0.003723901929333806,0.003826216794550419,288
l3160106.1,0.0037225475534796715,0.0038223667070269585,288
l2990826.1,0.003722498891875148,0.0037476462312042713,288
l2821087.1,0.0037222232203930616,0.003743675770238042,288
l2728247.1,0.00372177641838789,0.0037464569322764874,288
l2785530.1,0.0037217247299849987,0.0038231888320297003,288
l2803199.1,0.003721264423802495,0.003745787777006626,288
l2915542.1,0.0037208215799182653,0.0037464797496795654,288
l2990098.1,0.003720601787790656,0.0037457102444022894,288
l3216350.1,0.0037200534716248512,0.003828532062470913,288
l3027671.1,0.003719865344464779,0.003745497204363346,288
l3632979.1,0.0037194560281932354,0.003823511302471161,288
l3122827.1,0.0037191947922110558,0.0038177622482180595,288
l3189190.1,0.003718812018632889,0.0038211909122765064,288
l2954355.1,0.0037183454260230064,0.0038239089772105217,288
l2814529.1,0.0037182485684752464,0.003820698242634535,288
l3048221.1,0.003717398503795266,0.0038270780351012945,288
l3065696.1,0.003717284183949232,0.003829044522717595,288
l3233412.1,0.00371677172370255,0.0037422904279083014,288
l2860493.1,0.0037167025730013847,0.003822561353445053,288
l2673312.1,0.0037165784742683172,0.0038289916701614857,288
l3216346.1,0.0037157253827899694,0.0038292466197162867,288
l2748140.1,0.0037156310863792896,0.0038229012861847878,288
l2691944.1,0.0037156182806938887,0.0038279262371361256,288
l3066816.1,0.003714564023539424,0.0038263793103396893,288
l3122822.1,0.0037145274691283703,0.0038278261199593544,288
l3226771.1,0.0037134368903934956,0.0038204980082809925,288
l2841623.1,0.0037133395671844482,0.0038230849895626307,288
l2729414.1,0.003712615231052041,0.003805054584518075,288
l3085403.1,0.003712401958182454,0.0038291264791041613,288
l3178976.1,0.0037121623754501343,0.0038280636072158813,288
l3101789.1,0.003709837794303894,0.003819490550085902,288
l3178982.1,0.0037094519939273596,0.003822983242571354,288
l3010563.1,0.003709284821525216,0.0038252274971455336,288
l2851933.1,0.003708306234329939,0.0038217040710151196,288
l2689691.1,0.003708193777129054,0.003818175056949258,288
l3066821.1,0.0037028517108410597,0.003824629820883274,288
l2876814.1,0.003700373927131295,0.0038011472206562757,288
l3235258.1,0.003699374618008733,0.0037889149971306324,288
l3067478.1,0.003696470521390438,0.003722497960552573,288
l2766720.1,0.0036915738601237535,0.003795168362557888,288
l2935557.1,0.0036892229691147804,0.003779834369197488,288
l2897801.1,0.0036878096871078014,0.003771558403968811,288
l2767340.1,0.003687432734295726,0.0037056514993309975,288
l2821770.1,0.003686143783852458,0.0037707164883613586,288
l2685805.1,0.003686073236167431,0.0037966619711369276,288
l2766748.1,0.0036853784695267677,0.003778056940063834,288
l3120502.1,0.0036853542551398277,0.003774479031562805,288
l2841633.1,0.003684781491756439,0.003777414560317993,288
l3233353.1,0.0036845915019512177,0.003777561942115426,288
l2991909.1,0.003683693241328001,0.0037847193889319897,288
l2991905.1,0.003683418035507202,0.0037666948046535254,288
l2895461.1,0.0036826920695602894,0.003772358875721693,288
l2729429.1,0.0036823360715061426,0.0037739782128483057,288
l2710536.1,0.0036802589893341064,0.003782187821343541,288
l2898457.1,0.003680134890601039,0.0037060603499412537,288
l2766741.1,0.0036799919325858355,0.0037686526775360107,288
l2785513.1,0.003679119050502777,0.0037749868351966143,288
l3235244.1,0.0036781644448637962,0.003767312504351139,288
l3197647.1,0.0036780834197998047,0.0037742836866527796,288
l3159448.1,0.003678081324324012,0.003768031718209386,288
l3066805.1,0.0036779604852199554,0.0037709909956902266,288
l3216337.1,0.0036778831854462624,0.0037622021045535803,288
l3160101.1,0.0036776443012058735,0.003772240597754717,288
l3010559.1,0.003676957217976451,0.003769857110455632,288
l2785514.1,0.0036767220590263605,0.0037693986669182777,288
l2915534.1,0.003676614724099636,0.0037670822348445654,288
l2916620.3,0.003676591208204627,0.0034140401985496283,288
l2673311.1,0.003676471533253789,0.003776865778490901,288
l3270814.1,0.003675806801766157,0.003762362292036414,288
l2841618.1,0.003674933919683099,0.003768278518691659,288
l3197638.1,0.0036746743135154247,0.0037795985117554665,288
l2914324.1,0.003673696657642722,0.0037710906472057104,288
l2876813.1,0.003673305967822671,0.0037656500935554504,288
l3143999.1,0.0036732787266373634,0.003765820525586605,288
l3254207.1,0.003673001192510128,0.0037720666732639074,288
l3010585.1,0.0036722926888614893,0.0037761819548904896,288
l2691973.1,0.0036715688183903694,0.003758287290111184,288
l3195751.1,0.0036712330766022205,0.003778622020035982,288
l3122811.1,0.0036703641526401043,0.0037630514707416296,288
l2952014.1,0.0036702852230519056,0.0037746536545455456,288
l2841616.1,0.0036702018696814775,0.00375987496227026,288
l3141403.1,0.0036701459903270006,0.003771799383684993,288
l2785546.1,0.0036694188602268696,0.0037706675939261913,288
l3197618.1,0.003669386962428689,0.0037644978147000074,288
l3122847.1,0.0036691485438495874,0.0037719367537647486,288
l3216358.1,0.0036688116379082203,0.0037684415001422167,288
l2860477.1,0.003668742021545768,0.003760409774258733,288
l2821010.1,0.003668719669803977,0.0037761148996651173,288
l2879087.1,0.0036680276971310377,0.0037696510553359985,288
l2841615.1,0.003667854703962803,0.003764880122616887,288
l2822861.1,0.003667838405817747,0.0037598733324557543,288
l3197641.1,0.003667611163109541,0.0037595247849822044,288
l3235249.1,0.0036673652939498425,0.003759891726076603,288
l3048227.1,0.0036665748339146376,0.003751184791326523,288
l3120376.1,0.0036657468881458044,0.003755061887204647,288
l2766738.3,0.003665660507977009,0.003405143739655614,288
l2916599.1,0.0036650593392550945,0.003760810475796461,288
l3160123.1,0.0036646942608058453,0.003756212769076228,288
l3027133.1,0.0036645664367824793,0.003769326489418745,288
l2973165.1,0.003664533607661724,0.0037484881468117237,288
l2954348.1,0.003664520103484392,0.003760620951652527,288
l3216336.1,0.003664330579340458,0.0037594789173454046,288
l2691936.1,0.0036642849445343018,0.0037624065298587084,288
l2973161.1,0.0036637659650295973,0.0037636335473507643,288
l3141389.1,0.003663717769086361,0.003761259140446782,288
l3010561.1,0.003663069335743785,0.0037538621108978987,288
l2935566.3,0.003661408554762602,0.003405393101274967,288
l2897790.3,0.0036612243857234716,0.003405054798349738,288
l3008237.3,0.00366088654845953,0.0034047013614326715,288
l2916598.1,0.0036607992369681597,0.003758374135941267,288
l2857591.1,0.003660583170130849,0.003770580282434821,288
l2729423.3,0.0036599067971110344,0.003404991002753377,288
l2897805.1,0.0036587135400623083,0.0037528020329773426,288
l2804262.1,0.003658452071249485,0.00375346839427948,288
l3254204.1,0.0036578066647052765,0.0037413006648421288,288
l2954357.1,0.0036572637036442757,0.0037572761066257954,288
l2729413.1,0.003656836459413171,0.003752227872610092,288
l3048212.1,0.003656401764601469,0.003757976461201906,288
l2952013.1,0.003655682783573866,0.003767295740544796,288
l3729298.1,0.0036549633368849754,0.0037390945944935083,288
l3727708.1,0.0036549167707562447,0.003737471532076597,288
l3177665.1,0.0036539481952786446,0.0037410003133118153,288
l3728041.1,0.0036536487750709057,0.003738997271284461,288
l3728037.1,0.003652414074167609,0.003738079685717821,288
l2876796.1,0.0036520850844681263,0.0037330342456698418,288
l3728040.1,0.00365175842307508,0.0037397455889731646,288
l2841622.1,0.0036517137195914984,0.00373747106641531,288
l2785531.1,0.003651432693004608,0.003765419125556946,288
l3728039.1,0.0036508238408714533,0.003740455489605665,288
l3727709.1,0.0036507402546703815,0.003737091552466154,288
l2973154.1,0.0036503623705357313,0.003737553022801876,288
l3066812.1,0.0036494615487754345,0.003735261270776391,288
l3104119.1,0.003649401944130659,0.003746112110093236,288
l2860482.1,0.0036485556047409773,0.003742903470993042,288
l2973155.1,0.0036484869197010994,0.0037325944285839796,288
l3728038.1,0.003648254554718733,0.003742111613973975,288
l3728043.1,0.003646482713520527,0.003740823594853282,288
l2876797.1,0.003646385855972767,0.003734705736860633,288
l3197633.1,0.0036457059904932976,0.003735906444489956,288
l3728042.1,0.003645462216809392,0.00374206411652267,288
l3649299.1,0.003645179094746709,0.003728047478944063,288
l2841639.1,0.003644942305982113,0.0037537729367613792,288
l2804254.1,0.003644893877208233,0.0037385316099971533,288
l2841635.1,0.003644544631242752,0.003735166508704424,288
l2879069.1,0.003643730888143182,0.003735735546797514,288
l2879067.1,0.003643461037427187,0.003737962804734707,288
l3649302.1,0.003643440781161189,0.003729996271431446,288
l3729297.1,0.0036429150495678186,0.0037343576550483704,288
l3784018.1,0.003642047755420208,0.003731408854946494,288
l3727710.1,0.003641667542979121,0.003738435683771968,288
l3178971.1,0.0036391860339790583,0.003738134168088436,288
l3727712.1,0.0036391380708664656,0.0037399306893348694,288
l2726973.1,0.0036381122190505266,0.003735168604180217,288
l3197631.1,0.003637159476056695,0.0037162904627621174,288
l3649304.1,0.0036370637826621532,0.0037311522755771875,288
l3727711.1,0.003636930137872696,0.003740701824426651,288
l3727707.1,0.003636692650616169,0.0037357450928539038,288
l2822869.1,0.0036366756539791822,0.003735136706382036,288
l3649305.1,0.003636111505329609,0.003730085911229253,288
l3178973.1,0.003635967383161187,0.0037296025548130274,288
l3176656.1,0.0036357413046061993,0.003724528243765235,288
l3231255.3,0.0036350099835544825,0.0033793661277741194,288
l3649300.1,0.0036343277897685766,0.003731543431058526,288
l3649298.1,0.003634165972471237,0.0037286989390850067,288
l2935555.1,0.00363358948379755,0.0037176045589149,288
l3118855.3,0.003632656065747142,0.0033774615731090307,288
l3649301.1,0.0036317333579063416,0.0037298621609807014,288
l2935554.1,0.003631425090134144,0.003716664155945182,288
l3159645.1,0.003630746155977249,0.0037120841443538666,288
l3029502.1,0.0036307391710579395,0.0036389976739883423,288
l3649306.1,0.003630340564996004,0.0037301869597285986,288
l2748127.1,0.0036279824562370777,0.0037177791818976402,288
l3141393.3,0.0036278192419558764,0.003373985178768635,288
l3649297.1,0.0036276504397392273,0.003727828385308385,288
l3235242.3,0.003627503989264369,0.003374906023964286,288
l2897773.1,0.003626210382208228,0.003715520491823554,288
l2991908.1,0.00362512469291687,0.0037291529588401318,288
l2766719.1,0.0036250241100788116,0.0037119584158062935,288
l2983432.1,0.003624087432399392,0.0037140026688575745,288
l2973153.1,0.0036228406243026257,0.0037077395245432854,288
l2929261.1,0.0036219069734215736,0.003716337261721492,288
l3160107.1,0.003616994945332408,0.0036195809952914715,288
l2710511.1,0.003616606118157506,0.003710352350026369,288
l2972930.1,0.0036147620994597673,0.0036998854484409094,288
l3216123.1,0.003611763007938862,0.003703916212543845,288
l2841628.1,0.0036044148728251457,0.0036126375198364258,288
l2673316.1,0.003603094955906272,0.0036121713928878307,288
l2673315.1,0.0035987745504826307,0.003603452118113637,288
l2991912.1,0.0035987310111522675,0.0036020816769450903,288
l2858166.1,0.0035966092254966497,0.0036814245395362377,288
l2766721.1,0.003596000373363495,0.0036035412922501564,288
l3141400.1,0.003595526097342372,0.0036024339497089386,288
l3104128.1,0.003594941459596157,0.0036032837815582752,288
l3215385.1,0.0035947279538959265,0.0036019827239215374,288
l2991906.1,0.003594576381146908,0.00360388052649796,288
l2685809.1,0.003594298381358385,0.0036697478499263525,288
l2954353.1,0.003593470435589552,0.003673522500321269,288
l2879054.1,0.003592784283682704,0.0036029820330441,288
l3047289.1,0.003592463443055749,0.003602277487516403,288
l2804277.3,0.0035877882037311792,0.00333982752636075,288
l3097861.3,0.0035862699151039124,0.0033399632666260004,288
l3251799.1,0.0035854976158589125,0.0035973931662738323,288
l3197625.3,0.0035849506966769695,0.003339654067531228,288
l3085401.1,0.003576430957764387,0.0036615347489714622,288
l3086002.3,0.0035631870850920677,0.0033155407290905714,288
l3235945.3,0.0035602424759417772,0.0033150603994727135,288
l3179608.3,0.0035599423572421074,0.0033145477063953876,288
l2842330.3,0.003558817785233259,0.003314992180094123,288
l2730107.3,0.00355879426933825,0.0033144305925816298,288
l2692600.3,0.003558390773832798,0.0033150038216263056,288
l2955006.3,0.0035583293065428734,0.0033149635419249535,288
l3010568.1,0.003555463859811425,0.00364003237336874,288
l3104129.1,0.0035489238798618317,0.003619594732299447,288
l3141401.1,0.0035358299501240253,0.003609501291066408,288
l2879773.1,0.003516468219459057,0.003525913693010807,288
l2955081.1,0.00351468357257545,0.0035205590538680553,288
l2674051.1,0.0035109755117446184,0.00351808057166636,288
l3048962.1,0.003510562004521489,0.0035249036736786366,288
l2989565.1,0.0035103654954582453,0.0035180102568119764,288
l2992624.1,0.003503653220832348,0.003507493296638131,288
l2842379.1,0.0035004648379981518,0.0035087461583316326,288
l2692654.1,0.0034973430447280407,0.003507885616272688,288
l3198348.1,0.0034964142832905054,0.0035092616453766823,288
l2917359.1,0.0034956401214003563,0.0035005572717636824,288
l2917330.1,0.003494346747174859,0.0035015526227653027,288
l2955074.1,0.003493012161925435,0.0035015163011848927,288
l2879794.1,0.0034908594097942114,0.0035012373700737953,288
l2992657.1,0.0034898354206234217,0.0035014424938708544,288
l2861222.1,0.003489658236503601,0.0035006958059966564,288
l2936271.1,0.0034871255047619343,0.0034998091869056225,288
l3081380.1,0.003475508652627468,0.003483277279883623,288
l3160865.1,0.0034742867574095726,0.003490464063361287,288
l2955076.1,0.0034728655591607094,0.0034808169584721327,288
l2692660.1,0.0034721200354397297,0.0034812423400580883,288
l2955078.1,0.0034698343370109797,0.0034803536254912615,288
l2805034.1,0.0034243774134665728,0.0034321530256420374,288
l2842383.1,0.0033869603648781776,0.003394733415916562,288
l2917333.1,0.0033679611515253782,0.003373248502612114,288
l2786266.1,0.0033580989111214876,0.003365098498761654,288
l2692661.1,0.003346202662214637,0.003347737016156316,288
l3104856.1,0.0033432133495807648,0.003348645754158497,288
l2730187.1,0.003342260839417577,0.0033482909202575684,288
l2992656.1,0.0033410312607884407,0.0033476713579148054,288
l2898522.1,0.0033401474356651306,0.0033482545986771584,288
l2839305.1,0.003337778151035309,0.0033480236306786537,288
l3086098.1,0.0033083956222981215,0.0033153039403259754,288
l2674027.2,0.0032981650438159704,0.003254649695008993,288
l3104125.2,0.0032972851768136024,0.0032572157215327024,288
l3179646.2,0.0032957803923636675,0.0032505844719707966,288
l3047289.2,0.003269715467467904,0.0032264648471027613,288
l3215385.2,0.003269478678703308,0.0032264755573123693,288
l3179650.2,0.0032570406328886747,0.0032122319098562002,288
l2915542.2,0.003256465308368206,0.0032087010331451893,288
l3233413.2,0.0032555176876485348,0.003209694754332304,288
l3252336.2,0.003255249001085758,0.0032093303743749857,288
l2990826.2,0.003254949115216732,0.0032089247833937407,288
l2802480.2,0.0032549328170716763,0.0032089869491755962,288
l3027670.2,0.0032546615693718195,0.00320795807056129,288
l3102286.2,0.0032545900903642178,0.00321002583950758,288
l3215203.2,0.0032543702982366085,0.0032085669226944447,288
l2896685.2,0.0032543267589062452,0.0032088153529912233,288
l2803199.2,0.0032534522470086813,0.003207811154425144,288
l2728247.2,0.0032528589945286512,0.0032088137231767178,288
l2690187.2,0.003251244779676199,0.003207053989171982,288
l2708744.2,0.0032509644515812397,0.0032061408273875713,288
l2952003.2,0.003250948153436184,0.0032069820445030928,288
l2989566.2,0.0032472906168550253,0.0032023536041378975,288
l2688692.2,0.003247086890041828,0.003205294720828533,288
l2767340.2,0.003232196206226945,0.0031855027191340923,288
l3216988.2,0.0032233702950179577,0.0031760858837515116,288
l3179678.2,0.0032232096418738365,0.0031781690195202827,288
l2955005.2,0.003222742583602667,0.0031760619021952152,288
l3048887.2,0.003222679253667593,0.0031758169643580914,288
l3179607.2,0.00322140846401453,0.0031761331483721733,288
l3254869.2,0.0032178324181586504,0.00317043112590909,288
l2798067.2,0.0032173891086131334,0.0031704669818282127,288
l3029055.2,0.0032160154078155756,0.0031702916603535414,288
l3104859.2,0.003193690674379468,0.0031481303740292788,288
l2897771.2,0.003193661104887724,0.003147979499772191,288
l3198358.2,0.0031929598189890385,0.003147943876683712,288
l3236011.2,0.0031926159281283617,0.0031475478317588568,288
l3198355.2,0.0031920727342367172,0.0031472414266318083,288
l2711234.2,0.0031915928702801466,0.003147101728245616,288
l3234149.1,0.0031845970079302788,0.0031836023554205894,288
l3139366.1,0.0031839709263294935,0.003183324821293354,288
l3011293.1,0.003183671273291111,0.0031822361052036285,288
l2748839.2,0.003170653013512492,0.003124299691990018,288
l3142079.2,0.0031693102791905403,0.003124741604551673,288
l2917310.2,0.0031692897900938988,0.0031243781559169292,288
l2955055.2,0.003169170580804348,0.0031245604623109102,288
l2917328.2,0.0031687822192907333,0.0031242892146110535,288
l2711224.2,0.00316864182241261,0.0031240712851285934,288
l3142098.2,0.003168495837599039,0.003124265931546688,288
l2879753.2,0.00316825695335865,0.0031247702427208424,288
l3068944.2,0.0031678983941674232,0.0031234819907695055,288
l2879767.2,0.0031668380834162235,0.003123188391327858,288
l2767407.2,0.0031663947738707066,0.003123382804915309,288
l3217064.2,0.003153103170916438,0.003108878154307604,288
l3082988.2,0.0031524114310741425,0.0031083826906979084,288
l2767409.2,0.003152084769681096,0.003108544507995248,288
l3160868.2,0.003151729702949524,0.003108323784545064,288
l3048963.2,0.0031483431812375784,0.0031042771879583597,288
l3254915.2,0.0031476246658712626,0.003104222472757101,288
l3160864.2,0.003147230250760913,0.0031041919719427824,288
l2861219.2,0.0031468523666262627,0.003103929804638028,288
l2711226.2,0.0031462693586945534,0.0031014480628073215,288
l3030204.1,0.0031458379235118628,0.003146258182823658,288
l2823611.1,0.003132814774289727,0.003129221498966217,288
l3048965.2,0.003119443077594042,0.0030754911713302135,288
l2936270.1,0.0030643355567008257,0.0030580919701606035,288
l3217057.1,0.003061650088056922,0.003058245638385415,288
l3086078.1,0.003060186980292201,0.0030581015162169933,288
l3217056.1,0.0030598060693591833,0.003058131318539381,288
l2973833.2,0.003019483992829919,0.003001132747158408,288
l2823592.1,0.0030105826444923878,0.0030029593035578728,288
l2692633.3,0.0029943191912025213,0.002774628112092614,288
l3215385.3,0.002988365013152361,0.0027638461906462908,288
l3047289.3,0.002980812219902873,0.002764168195426464,288
l3104830.3,0.002979523502290249,0.002763486234471202,288
l3029498.3,0.002977260621264577,0.0027603739872574806,288
l3142049.3,0.002974217990413308,0.002760115545243025,288
l2688693.3,0.002970903180539608,0.0027531194500625134,288
l2730106.3,0.0029695124831050634,0.0027566179633140564,288
l2841619.3,0.002964471001178026,0.0027406434528529644,288
l2804249.3,0.0029611708596348763,0.0027478784322738647,288
l3029497.3,0.0029608523473143578,0.0027380618266761303,288
l2785515.3,0.002960403449833393,0.0027402867563068867,288
l2673307.3,0.0029594062361866236,0.0027390543837100267,288
l2804282.3,0.002959145000204444,0.0027393517084419727,288
l2822863.3,0.0029588809702545404,0.002739745657891035,288
l2729406.3,0.002958620199933648,0.0027392928022891283,288
l2897768.3,0.00295845465734601,0.002739304443821311,288
l2879062.3,0.0029583643190562725,0.0027388790622353554,288
l3104155.3,0.0029579356778413057,0.002740170108154416,288
l2897770.3,0.002957801101729274,0.002737406175583601,288
l2897806.3,0.002957799704745412,0.0027397226076573133,288
l3104154.3,0.0029576013330370188,0.002740299329161644,288
l2673306.3,0.0029574348591268063,0.002740630879998207,288
l3197627.3,0.0029572811909019947,0.002737039467319846,288
l2935551.3,0.0029571657069027424,0.002739537972956896,288
l2991640.3,0.002956380834802985,0.0027357484214007854,288
l3082981.3,0.0029562467243522406,0.002737530739977956,288
l2915542.3,0.0029560269322246313,0.0027438285760581493,288
l2748128.3,0.002955985488370061,0.0027367626316845417,288
l3215203.3,0.0029558332171291113,0.002743873745203018,288
l3216343.3,0.002955409698188305,0.0027375242207199335,288
l3085393.3,0.00295528513379395,0.0027377961669117212,288
l2990826.3,0.0029552520718425512,0.0027436676900833845,288
l3085392.3,0.002954949624836445,0.0027378490194678307,288
l2803199.3,0.0029540210962295532,0.0027431370690464973,288
l3197626.3,0.002953752875328064,0.0027358143124729395,288
l2822862.3,0.0029533670749515295,0.0027338271029293537,288
l3066807.3,0.0029531503096222878,0.0027353179175406694,288
l2896685.3,0.0029530301690101624,0.0027438912075012922,288
l2710509.3,0.0029530019965022802,0.0027341684326529503,288
l2936279.3,0.0029524159617722034,0.002740775467827916,288
l2991940.3,0.002952410839498043,0.0027337288483977318,288
l2730149.3,0.0029522834811359644,0.002742915879935026,288
l3066806.3,0.002951085101813078,0.0027343155816197395,288
l2728247.3,0.0029505500569939613,0.0027439312543720007,288
l3048228.3,0.0029503090772777796,0.0027336562052369118,288
l2897766.3,0.002950236201286316,0.002733815461397171,288
l2935550.3,0.0029500052332878113,0.0027337362989783287,288
l3048205.3,0.002948875306174159,0.0027323244139552116,288
l3048968.3,0.0029473346658051014,0.0027309423312544823,288
l3198356.3,0.0029457185883075,0.002730914391577244,288
l2842390.3,0.002945432672277093,0.002730979584157467,288
l2674052.3,0.002945173066109419,0.002731065731495619,288
l3160793.3,0.0029448445420712233,0.0027361789252609015,288
l2822864.3,0.002944831270724535,0.0027307611890137196,288
l2804250.3,0.00294474302791059,0.002731276908889413,288
l3085394.3,0.002944418229162693,0.002730559092015028,288
l2767340.3,0.0029439569916576147,0.0027361984830349684,288
l3011298.3,0.0029437425546348095,0.0027363188564777374,288
l2916605.3,0.002943277359008789,0.0027306703850626945,288
l2916606.3,0.002942813327535987,0.0027304296381771564,288
l2822865.3,0.002941784681752324,0.002730392385274172,288
l2935552.3,0.002940851030871272,0.0027295115869492292,288
l2875754.3,0.002939297817647457,0.0027287204284220934,288
l2692664.3,0.002938147634267807,0.0027285972610116005,288
l3045895.3,0.002938124118372798,0.0027286852709949017,288
l2917336.3,0.002938048681244254,0.002728425431996584,288
l3030126.3,0.002937968820333481,0.0027294850442558527,288
l3150961.3,0.0029376100283116102,0.002730189124122262,288
l3160878.3,0.0029356980230659246,0.002728550462052226,288
l2767414.3,0.0029356181621551514,0.0027289518620818853,288
l3254870.3,0.002934603253379464,0.002730099717155099,288
l2767341.3,0.0029337038286030293,0.002729131607338786,288
l2898526.3,0.0029335101135075092,0.0027296324260532856,288
l3179682.3,0.002932429313659668,0.0027275148313492537,288
l2786274.3,0.0029298998415470123,0.002727748127654195,288
l3123452.3,0.002928481437265873,0.002725054044276476,288
l3104796.3,0.002925426233559847,0.002721556695178151,288
l3234149.2,0.0029249535873532295,0.002924206666648388,288
l2748840.2,0.002924943109974265,0.0029239398427307606,288
l2936275.2,0.0029243736062198877,0.0029233088716864586,288
l3142099.2,0.002924167551100254,0.0029239049181342125,288
l2936276.2,0.0029240846633911133,0.002922722836956382,288
l2861223.2,0.002923775464296341,0.002923230640590191,288
l2917255.3,0.002923652995377779,0.002721278928220272,288
l2861197.3,0.0029236385598778725,0.0027215401642024517,288
l3086075.2,0.0029234024696052074,0.0029239633586257696,288
l3086079.2,0.0029229240026324987,0.0029226350598037243,288
l3160896.3,0.0029228453058749437,0.0027217017486691475,288
l3179674.2,0.0029227857012301683,0.0029234508983790874,288
l3011293.2,0.0029226962942630053,0.0029228152707219124,288
l3214069.3,0.002922671614214778,0.002719770185649395,288
l2936211.3,0.002921934239566326,0.00271993619389832,288
l3236004.3,0.002921334933489561,0.002719455398619175,288
l2842329.3,0.002921191044151783,0.0027193378191441298,288
l2861218.3,0.0029199959244579077,0.0027185860089957714,288
l3214071.3,0.0029172757640480995,0.0027178393211215734,288
l2805031.3,0.002910831244662404,0.002714785048738122,288
l2730163.3,0.002906856359913945,0.0027105179615318775,288
l3030199.3,0.0029068300500512123,0.0027085754554718733,288
l3552667.3,0.002901313127949834,0.002703313250094652,288
l3104850.3,0.0029002113733440638,0.002703493693843484,288
