t_index,t_minutes,device_type,device,bus,p_kw_set,q_kvar_set,noise_p,noise_q,pmpp_kw_set
90,450,Load,d832_858rb,858,0.8104419439961744,0.41788340779651606,1.0166959362483858,1.042373602621418,
90,450,Load,d832_858rc,858,2.517353910617326,1.1290886571225593,1.0526698879065333,0.9388042926532563,
90,450,Load,d858_864sb,858,0.7677666643467925,0.42730711551222506,0.9631599813052705,1.0658802170942714,
90,450,Load,d858_834sa,858,1.4560274885746531,0.8179442365629782,0.9132901139102325,1.020145170521754,
90,450,Load,d858_834sb,858,6.092200630971024,3.3988088899338793,1.019018601756431,1.0597539293026992,
90,450,Load,d858_834sc,858,5.180652032577579,3.072073107918608,0.9998624174526127,1.0947168014784765,
90,450,Load,d858_864rb,864,0.8212831904134862,0.38796948764007605,0.967216872071658,0.9290457079503736,
90,450,Load,d858_834ra,834,1.6993722312243649,0.797383437044164,1.0623380166918814,0.9968090410284872,
90,450,Load,d858_834rb,834,5.742411271567862,3.595966444519955,0.9572761343556143,1.123829420266107,
90,450,Load,d858_834rc,834,5.62288085533396,2.8097406296525036,1.0815577814686055,1.003559081030948,
90,450,Load,d834_860sa,834,6.634603250356332,3.242287863984131,1.0368816097228697,1.013296021176735,
90,450,Load,d834_860sb,834,7.893469070598076,4.053218783333056,0.9868976464604525,1.0133857666945996,
90,450,Load,d834_860sc,834,45.12864264839089,21.58048333580609,1.0258734339701012,0.9810095414817771,
90,450,Load,d860_836ra,836,11.935156486592756,6.2985814214172535,0.9940993242206194,1.048804663115646,
90,450,Load,d860_836rb,836,4.156507092669541,2.3914075216996666,1.038607469432669,0.9955096204837521,
90,450,Load,d860_836rc,836,17.022044756889084,8.951780733575319,1.0127105945175674,1.0163186050517972,
90,450,Load,d836_840sa,836,6.940935130025282,3.4358342772617907,0.9635369995592872,0.9535266145885879,
90,450,Load,d836_840sb,836,9.621257874689029,4.225764143094566,1.0927783693027382,0.9595236628349522,
90,450,Load,d862_838sb,862,11.141848935057517,5.725864695584648,0.9965804301094013,1.0232359566364742,
90,450,Load,d862_838rb,838,10.3003085429562,5.228121263560873,0.9213090195200927,0.9342871246427477,
90,450,Load,d842_844sa,842,3.601899452952653,2.0188533063860494,1.0180608968209872,1.00717059106903,
90,450,Load,d844_846rb,846,10.16364486104806,4.6765042303015365,1.0174178127815678,0.9732869772338933,
90,450,Load,d844_846rc,846,7.250793517285445,4.510822500062564,0.9072885001078511,1.0241507322679886,
90,450,Load,d846_848sb,846,9.328786526701641,4.38356759838977,1.0150494101945435,0.9952583959521447,
90,450,PV,pv840,,,,0.9405230699488386,,470.2615349744193
90,450,PV,pv860,,,,0.9472362849830682,,473.6181424915341
91,455,Load,s860,860,45.449921491381396,37.01480345964724,0.9464947664971801,0.9642364568201238,
91,455,Load,d834_860ra,860,5.857121568463356,3.1344192269106617,0.9148093213438617,0.979820290389518,
91,455,Load,d834_860rb,860,7.693830211457214,3.9679732996572703,0.9613442387366569,0.9923116135450772,
91,455,Load,d834_860rc,860,44.12012202234192,20.713893619926207,1.0023291143165896,0.9418427195825152,
91,455,Load,d860_836sa,860,12.230923022537228,6.409623514903037,1.0188360507911192,1.0686133485893619,
91,455,Load,d860_836sb,860,4.249409148697052,2.5726324178295026,1.0619275161677957,1.07227411107465,
91,455,Load,d860_836sc,860,17.153120536571745,8.97843465597983,1.0206108352237524,1.020604029008728,
91,455,Load,s840,840,22.986811399453593,15.978268627788658,1.062951305874367,0.9508788384465137,
91,455,Load,d836_840ra,840,7.392630130309552,3.1156480970223024,1.0255453504585048,0.8652680040049581,
91,455,Load,d836_840rb,840,9.008631317984717,4.19102600945197,1.022502856268843,0.9522970202797968,
91,455,Load,s844,844,318.5561500731087,240.14644217601352,0.9832212089980172,0.9530652001547749,
91,455,Load,d842_844ra,844,3.5009022014818316,1.9404809802376244,0.9724957954512348,0.9703454879892451,
91,455,Load,d844_846sb,844,10.241811523585648,4.9667772244317625,1.0242053349845297,1.03485723356264,
91,455,Load,d844_846sc,844,7.9104548150194525,4.007119854181388,0.9888301992571363,0.9108076132427572,
91,455,Load,s848,848,48.215283540956854,40.237049092238664,1.004940459376701,1.048765085756133,
91,455,Load,d846_848rb,848,9.537464905354497,4.372631273938303,1.0371509496623927,0.9946573644738875,
91,455,Load,s830a,830,8.020768253185603,3.9556169409678343,1.0032041595304726,0.9886099513494638,
91,455,Load,s830b,830,8.277940959976275,4.172026713466163,1.035370246496973,1.0426962943533378,
91,455,Load,s830c,830,19.336886429731784,7.86285671859798,0.96743076405284,0.9825646054770706,
91,455,Load,d828_830ra,830,2.5854588453456238,1.2407259257444554,0.9239382370761331,1.0336305860699524,
91,455,Load,s890,890,360.78165412352865,186.05573619889026,1.0020964382535233,1.0337256769368786,
91,455,Load,d802_806sb,802,13.066896644632962,5.533637565520363,1.0921049427335974,0.921535699027505,
91,455,Load,d802_806sc,802,10.272641262337485,5.404122448528534,1.030280036887182,0.9642504654363176,
91,455,Load,d802_806rb,806,12.59192259083543,6.060032681749369,1.0524075665371189,1.009198088487438,
91,455,Load,d802_806rc,806,10.524138836587047,6.1253999454294386,1.0555036306502446,1.0929470611777432,
91,455,Load,d808_810sb,808,6.197557356540772,2.9658248993599163,0.973173380525842,0.9344830419943273,
91,455,Load,d808_810rb,810,6.0219501364086065,3.3976721238605254,0.9455986019107794,1.0705510573769048,
91,455,Load,d818_820sa,818,14.377356986787182,7.077719424728937,1.0582542063244287,1.046207521038642,
91,455,Load,d818_820ra,820,13.887832577681769,7.016105583480863,1.0204613098487103,1.0309554684900406,
91,455,Load,d820_822sa,820,53.33082470752399,26.743579748375037,0.9869281109179889,0.9543643566709146,
91,455,Load,d820_822ra,822,54.784277039814945,28.786586954720146,1.0133856543284532,1.0288566847772682,
91,455,Load,d816_824sb,816,2.1202546208723603,0.8520814768637116,1.0701438569371113,1.0202124962448653,
91,455,Load,d816_824rb,824,1.8456419727797133,0.7978794125274631,0.9261399696279519,0.9968508402392092,
91,455,Load,d824_826sb,824,16.277897895241225,8.197514747907594,1.0210276481467513,1.0241772548610186,
91,455,Load,d824_828sc,824,1.557644292313242,0.7618484068935708,0.9770290357299434,0.9518345913213029,
91,455,Load,d824_826rb,826,14.664815871967859,9.118521932842695,0.917023258976364,1.1372677618188627,
91,455,Load,d824_828rc,828,1.6000334864370305,0.7031677391849017,1.0029568572780851,0.8769952047225485,
91,455,Load,d828_830sa,828,3.1952436565715825,1.2511160616482064,1.1445087379904098,1.040266521033058,
91,455,Load,d854_856sb,854,1.6080963587801467,0.8934100554117306,1.0330029541472754,1.0696959475715164,
91,455,Load,d854_856rb,856,1.65274814551088,0.8031785186828355,1.0616862027280949,0.9616601037869199,
91,455,Load,d832_858sa,832,2.835259667315273,1.2095090734592815,1.0221601574001487,0.9938400939794825,
91,455,Load,d832_858sb,832,0.8384728426743829,0.37410702710945754,1.0579938760225498,0.9221986948410394,
91,455,Load,d832_858sc,832,2.3892966072229602,1.1488764770260282,1.0049465527432435,0.9440189668298538,
91,455,Load,d832_858ra,858,2.6317966177526047,1.105224901197542,0.9433078708733867,0.9189622755008298,
91,455,Load,d832_858rb,858,0.7921538151165566,0.3804343769863353,0.9937535571535768,0.9489602714577727,
91,455,Load,d832_858rc,858,2.2305552089765888,1.2418787842934176,0.9327406416314798,1.0325859942839852,
91,455,Load,d858_864sb,858,0.8444499631345241,0.3897260505383186,1.0593588501239055,0.9721375382600939,
91,455,Load,d858_834sa,858,1.577846670425311,0.8518703673135288,0.9897009339956078,1.0624580531029604,
91,455,Load,d858_834sb,858,6.036452732705756,3.1775490561523445,1.009693868579993,0.9907647669695957,
91,455,Load,d858_834sc,858,5.782521990495839,2.7826661916140742,1.1160229214455513,0.9915881965875273,
91,455,Load,d858_864rb,864,0.8438838449842565,0.4441340103158184,0.9938334334184291,1.0635392967332815,
91,455,Load,d858_834ra,834,1.5415334645678576,0.7727701520405782,0.9636673904182264,0.9660399732485825,
91,455,Load,d858_834rb,834,5.785110555293984,3.3299868100090326,0.9643942252292997,1.0407041344585792,
91,455,Load,d858_834rc,834,5.1764294641436726,3.0183457997570784,0.9956831224437236,1.0780668881214348,
91,455,Load,d834_860sa,834,6.419324833169232,3.3490807282279382,1.003237061084703,1.0466714612881336,
91,455,Load,d834_860sb,834,8.278816017838462,4.1465274161311765,1.0350764626312547,1.0367147912160914,
91,455,Load,d834_860sc,834,42.70936131574487,23.40235128168626,0.970877841308512,1.0638283463443556,
91,455,Load,d860_836ra,836,12.034391286058298,5.57103833554985,1.0023647581257953,0.9276582445775516,
91,455,Load,d860_836rb,836,3.945269707115492,2.4214399702898057,0.9858245145216122,1.0080117102475736,
91,455,Load,d860_836rc,836,17.263763791025884,9.359048324341996,1.0270914418401442,1.062556738228846,
91,455,Load,d836_840sa,836,7.437628068511225,3.43741998046157,1.0324876545770483,0.9539666853492279,
91,455,Load,d836_840sb,836,8.972886706845216,3.9153071190254285,1.0191366483627748,0.8890296998970421,
91,455,Load,d862_838sb,862,11.182722086239387,6.081558679534868,1.0002363208706364,1.086799958457509,
91,455,Load,d862_838rb,838,10.99758316109492,5.184193472441085,0.9836766070631799,0.9264370447405723,
91,455,Load,d842_844sa,842,3.384214501250852,2.1664773006802482,0.9565332112071373,1.0808176188738468,
91,455,Load,d844_846rb,846,9.376410377344389,4.718068248079056,0.9386127780222736,0.9819373954164017,
91,455,Load,d844_846rc,846,7.645043209317287,4.236100732985852,0.9566207850362278,0.961777074488799,
91,455,Load,d846_848sb,846,9.661594780694873,4.065454326161755,1.0512617107929951,0.9230330000976263,
91,455,PV,pv840,,,,0.9487777332252254,,474.38886661261273
91,455,PV,pv860,,,,0.994848210191339,,497.42410509566946
92,460,Load,s860,860,47.37105640606129,39.53694875332996,0.9865024074966114,1.0299383980506758,
92,460,Load,d834_860ra,860,6.763573958885749,3.1033400363994614,1.0563858767252081,0.9701049271061677,
92,460,Load,d834_860rb,860,8.002727061233793,4.067072461633175,0.9999409062917073,1.0170943532197037,
92,460,Load,d834_860rc,860,45.158459262339356,21.28260326201111,1.0259182522977026,0.9677014521695543,
92,460,Load,d860_836sa,860,12.162403521358826,6.337024544315589,1.0131283754297302,1.0565096378358032,
92,460,Load,d860_836sb,860,4.039449797688248,2.470409303161569,1.0094586659556797,1.0296674803518986,
92,460,Load,d860_836sc,860,16.120391585214723,8.473104890758375,0.9591634527864282,0.9631617671753071,
92,460,Load,s840,840,22.76289553727322,18.012475931539026,1.052597035594137,1.07193605204133,
92,460,Load,d836_840ra,840,6.953525679287936,3.760008695321904,0.9646304230006102,1.0442178055833184,
92,460,Load,d836_840rb,840,8.54108034924742,4.478228629672847,0.9694346171423585,1.017556028178117,
92,460,Load,s844,844,346.5473500620346,278.7628615127539,1.0696158414296961,1.1063215427886415,
92,460,Load,d842_844ra,844,3.5917113765740782,2.055897986089267,0.9977211619091224,1.0280602360367397,
92,460,Load,d844_846sb,844,10.69402443618666,4.395727766342053,1.0694276939947742,0.9158757218654304,
92,460,Load,d844_846sc,844,7.905230581393057,4.489586808117495,0.9881771546347277,1.0204710600010325,
92,460,Load,s848,848,51.62867586265766,39.52610074856954,1.0760850383542166,1.0302344574561528,
92,460,Load,d846_848rb,848,8.04981683193937,4.320615744880394,0.8753767646544135,0.9828252144929776,
92,460,Load,s830a,830,8.294138281156274,4.181701591435326,1.0373961397116997,1.045114294068969,
92,460,Load,s830b,830,8.145044290330535,4.042163892466436,1.0187480866778804,1.010240250437409,
92,460,Load,s830c,830,18.842908610436893,7.744347403970258,0.9427168918954886,0.9677553494852725,
92,460,Load,d828_830ra,830,2.783991822708823,1.1341679166994283,0.9948858792854249,0.9448586703275036,
92,460,Load,s890,890,355.3193024101293,167.7224085656469,0.9869243718972575,0.9318657079546747,
92,460,Load,d802_806sb,802,10.948234193996024,6.183108762470765,0.9150313959496303,1.0296943715811957,
92,460,Load,d802_806sc,802,9.239213315104813,5.937285659484935,0.926633841482822,1.0593820763897694,
92,460,Load,d802_806rb,806,11.998606204370974,6.1270455459872055,1.0028193761745041,1.0203579712875042,
92,460,Load,d802_806rc,806,10.233682005014442,5.626291745968114,1.0263726732358256,1.0038918411642317,
92,460,Load,d808_810sb,808,6.791626050706966,3.3490247494099563,1.066457202862095,1.0552230633097512,
92,460,Load,d808_810rb,810,6.351600468867631,3.227687324250286,0.9973620483744161,1.0169916201131421,
92,460,Load,d818_820sa,818,13.601547624375234,6.6185443294212,1.001150280906647,0.9783336185346602,
92,460,Load,d818_820ra,820,13.32369532433823,6.459085139556009,0.9790091799168922,0.9491061767580067,
92,460,Load,d820_822sa,820,51.84820773740593,26.640249484160652,0.9594911385186641,0.950676940025146,
92,460,Load,d820_822ra,822,57.45219543583216,25.930543899599574,1.0627361317925974,0.9267793181934999,
92,460,Load,d816_824sb,816,1.9918663094308033,0.8771753061129014,1.00534316675624,1.0502577898861367,
92,460,Load,d816_824rb,824,2.0586206293049005,0.7633128507546384,1.033012293401866,0.9536642313276342,
92,460,Load,d824_826sb,824,14.944318781655799,7.198135665097309,0.9373791847686993,0.8993172994874198,
92,460,Load,d824_828sc,824,1.5224944345180913,0.8458235296216997,0.9549813629479635,1.0567510365088701,
92,460,Load,d824_826rb,826,16.540183341231103,7.951180390857638,1.034294120298898,0.9916761941822365,
92,460,Load,d824_828rc,828,1.6345568993224524,0.7788868421533912,1.0245973379202629,0.9714325437936412,
92,460,Load,d828_830sa,828,2.634396435617373,1.2738784074146818,0.9436180973847829,1.0591927477572587,
92,460,Load,d854_856sb,854,1.651385648298171,0.8021044596573925,1.0608109668393615,0.9603741135744641,
92,460,Load,d854_856rb,856,1.4496516423497265,0.8657771486646473,0.9312218268858411,1.0366105707191657,
92,460,Load,d832_858sa,832,3.017560546592413,1.271081359683103,1.0878827780137852,1.0444333537325474,
92,460,Load,d832_858sb,832,0.8516895320134894,0.39344841736787495,1.07467083402332,0.9698765077667642,
92,460,Load,d832_858sc,832,2.2963554093371186,1.2259264003339552,0.965855158170946,1.0073300280709665,
92,460,Load,d832_858ra,858,2.845407330402445,1.2121621702544902,1.0198717911954431,1.007877496287059,
92,460,Load,d832_858rb,858,0.7961747025834024,0.4500634904549646,0.9987977432028535,1.1226440035694158,
92,460,Load,d832_858rc,858,2.338725259405227,1.188080283942587,0.9779735961156727,0.9878541100789124,
92,460,Load,d858_864sb,858,0.786712134425672,0.4079862269401071,0.9869269921099372,1.01768595082043,
92,460,Load,d858_834sa,858,1.5351098088143567,0.7816961482945858,0.9628943293709636,0.9749363279935267,
92,460,Load,d858_834sb,858,5.590674685918387,3.29649574838853,0.9351303160236853,1.0278525317004066,
92,460,Load,d858_834sc,858,5.217168699370304,2.721468456437321,1.0069101100031042,0.9697807113627332,
92,460,Load,d858_864rb,864,0.8095570912221594,0.40594208960594697,0.9534071641489534,0.972083547906961,
92,460,Load,d858_834ra,834,1.5331534760063776,0.7986472494762199,0.95842876155003,0.9983889329599115,
92,460,Load,d858_834rb,834,6.094012532611301,3.1103635802077605,1.0158890549718567,0.9720663841256552,
92,460,Load,d858_834rc,834,5.185769917713744,2.8694897096227483,0.9974797531213189,1.024899745416329,
92,460,Load,d834_860sa,834,6.279831197544949,3.3929774779092856,0.9814364529708066,1.0603902930700972,
92,460,Load,d834_860sb,834,7.78481937295815,3.78241772961361,0.9733134884773823,0.9456800868103473,
92,460,Load,d834_860sc,834,42.49035173978518,21.655495542230057,0.9658992713233118,0.9844194600218041,
92,460,Load,d860_836ra,836,12.152225887468703,5.695321525699364,1.012179400921931,0.9483531885108746,
92,460,Load,d860_836rb,836,4.306559157751889,2.190808105597719,1.076101738568688,0.912002879461637,
92,460,Load,d860_836rc,836,17.115272090239674,7.9767668647386065,1.0182570673139426,0.9056227821117161,
92,460,Load,d836_840sa,836,6.9776334714556905,3.3551089299630754,0.9686314442023002,0.9311233899538488,
92,460,Load,d836_840sb,836,9.395073775365464,4.324529074671756,1.0670884756900485,0.9819497343565846,
92,460,Load,d862_838sb,862,11.454189033713286,5.97541504072773,1.0245176272185248,1.06783164649592,
92,460,Load,d862_838rb,838,11.609728539098462,5.376896483797951,1.0384298268973442,0.9608738784164577,
92,460,Load,d842_844sa,842,3.853403857070401,2.0080920081645823,1.0891475005851896,1.0018019676746999,
92,460,Load,d844_846rb,846,9.383167325039269,4.618509620715356,0.9392891730595649,0.9612169789017515,
92,460,Load,d844_846rc,846,7.606184722205504,4.672560614045197,0.9517584401902379,1.0608722410102764,
92,460,Load,d846_848sb,846,9.281974005779889,4.211057597043277,1.0099558193383975,0.9560912054452889,
92,460,PV,pv840,,,,0.9203767347610892,,460.1883673805446
92,460,PV,pv860,,,,0.9602388956251172,,480.11944781255863
93,465,Load,s860,860,47.570382788250456,40.48097595541642,0.9906533800698564,1.0545303277491278,
93,465,Load,d834_860ra,860,6.5167077472841735,3.0711772984407704,1.0178284541314995,0.9600508466003295,
93,465,Load,d834_860rb,860,8.356082020820104,3.612458349741522,1.0440926155562902,0.903404358644757,
93,465,Load,d834_860rc,860,44.8065197821175,24.333348625674905,1.0179228259177577,1.1064161893787285,
93,465,Load,d860_836sa,860,11.923094995983357,5.89852064833741,0.9931939720764491,0.9834022056190436,
93,465,Load,d860_836sb,860,3.755865161317036,2.4831715991350216,0.9385908539876638,1.034986809874206,
93,465,Load,d860_836sc,860,16.225439157405845,8.251719740615478,0.9654137843318531,0.9379962918050478,
93,465,Load,s840,840,21.080616000393004,17.59602655546213,0.9748054185012567,1.0471528350219916,
93,465,Load,d836_840ra,840,7.166082351128781,3.6205855979250594,0.994117425957998,1.005497660868627,
93,465,Load,d836_840rb,840,9.15282002035875,4.106675628665865,1.0388686453454603,0.9331306834207761,
93,465,Load,s844,844,305.9808692799655,259.68159693571334,0.9444076975273197,1.0305940446898179,
93,465,Load,d842_844ra,844,3.7403482313431686,2.045411344789169,1.0390101520016914,1.0228163479629355,
93,465,Load,d844_846sb,844,9.595495591540676,4.905070487898719,0.959572215720272,1.0220002722424009,
93,465,Load,d844_846sc,844,8.440685244327145,4.3310425447263485,1.0551105678737458,0.984434373456222,
93,465,Load,s848,848,47.69997172226375,38.893634603863326,0.9941999294499239,1.0137494411476728,
93,465,Load,d846_848rb,848,8.918371115763847,4.332539912903859,0.9698276390996928,0.9855376457035518,
93,465,Load,s830a,830,7.6053956035239905,3.746409478504208,0.9512510851189009,0.9363236500279041,
93,465,Load,s830b,830,8.04360844811618,3.635783888858668,1.0060609156211053,0.9086754827686335,
93,465,Load,s830c,830,19.40218566842903,8.081013628592135,0.9706977063609776,1.0098261041755645,
93,465,Load,d828_830ra,830,2.8890362887058534,1.245264920231141,1.0324245153780547,1.0374119558584705,
93,465,Load,s890,890,343.09035632921393,179.8315148572825,0.9529576134126816,0.9991439029415826,
93,465,Load,d802_806sb,802,12.34956317422439,5.977345799880695,1.0321516539055864,0.9954279576140245,
93,465,Load,d802_806sc,802,10.473654577554882,5.771638441614293,1.0504403832409754,1.0298258610280155,
93,465,Load,d802_806rb,806,11.409951863762956,5.92738888235554,0.9536208302287341,0.9871084602910238,
93,465,Load,d802_806rc,806,9.981231107106826,5.650686688414761,1.0010534672238287,1.008244598680834,
93,465,Load,d808_810sb,808,6.894814958655725,3.0561542448963186,1.0826604733772573,0.9629443451604149,
93,465,Load,d808_810rb,810,6.5170267917382425,3.198887659322716,1.0233381684156528,1.007917315525659,
93,465,Load,d818_820sa,818,14.532759521293837,7.295297670494387,1.0696927054843424,1.0783692928572424,
93,465,Load,d818_820ra,820,12.733282603163826,6.631691057747837,0.9356263600685883,0.9744691096751769,
93,465,Load,d820_822sa,820,49.139808019238444,25.87884458502008,0.9093701094117442,0.9235056449490435,
93,465,Load,d820_822ra,822,51.890959540724914,30.882141702524812,0.9598658014541618,1.103753563451593,
93,465,Load,d816_824sb,816,1.9928369885663137,0.832358525723714,1.0058330920245062,0.996597851680692,
93,465,Load,d816_824rb,824,1.9809089818656602,0.8431368642643604,0.9940167222886236,1.053394383138881,
93,465,Load,d824_826sb,824,14.028399551899971,7.694024467473497,0.8799283478689683,0.9612724222230754,
93,465,Load,d824_828sc,824,1.5864349606562047,0.7522424477905036,0.9950879205908577,0.9398331431665463,
93,465,Load,d824_826rb,826,18.138277379374966,8.079551066900427,1.1342264628392977,1.0076866652324328,
93,465,Load,d824_828rc,828,1.6579398670948224,0.7376321239025581,1.0392545985773722,0.9199794010199129,
93,465,Load,d828_830sa,828,2.8394371480465983,1.1995946627231617,1.0170619133317718,0.9974279802601853,
93,465,Load,d854_856sb,854,1.5810287319923073,0.8379239077248924,1.0156153527881104,1.0032613837702256,
93,465,Load,d854_856rb,856,1.6339932609399455,0.820234555250173,1.0496385097769318,0.9820816035083488,
93,465,Load,d832_858sa,832,2.8950196149690317,1.2041864326486362,1.043704652320373,0.9894665394857229,
93,465,Load,d832_858sb,832,0.7414985799595208,0.4202425885012385,0.935630728568805,1.0359259210575382,
93,465,Load,d832_858sc,832,2.3017977711691673,1.2348827042260828,0.9681442346905229,1.0146893229263603,
93,465,Load,d832_858ra,858,2.9467488528774526,1.1050154112176704,1.0561953639032005,0.9187880906915762,
93,465,Load,d832_858rb,858,0.8249209903037992,0.39077554706905676,1.0348598376243785,0.9747554155418281,
93,465,Load,d832_858rc,858,2.6077518116244187,1.2167914042201278,1.0904711473634472,1.0117265693347965,
93,465,Load,d858_864sb,858,0.7789965717451091,0.3709382005123922,0.9772478518811892,0.9252728900073639,
93,465,Load,d858_834sa,858,1.715751759852303,0.8090529356902156,1.0762016050474106,1.0090558844316426,
93,465,Load,d858_834sb,858,5.944036388256775,3.0724919945305302,0.9942357476472896,0.9580078107946107,
93,465,Load,d858_834sc,858,4.872597726051162,2.8234862598160757,0.9404081399421149,1.0061342093054682,
93,465,Load,d858_864rb,864,0.8491194326174158,0.39681106589435855,0.9999993317992932,0.9502180696703988,
93,465,Load,d858_834ra,834,1.630549932047973,0.7844660876927411,1.0193147499420492,0.9806610625009263,
93,465,Load,d858_834rb,834,6.0276777750562625,3.181343883543143,1.0048308640338248,0.9942495035675175,
93,465,Load,d858_834rc,834,5.654487252373316,2.701697406331486,1.0876372531027365,0.9649691283629426,
93,465,Load,d834_860sa,834,6.288850245988635,3.1101046972438238,0.9828459849526858,0.971985476726833,
93,465,Load,d834_860sb,834,8.27551327511342,4.069155571469007,1.0346635302446126,1.0173702824898507,
93,465,Load,d834_860sc,834,45.14992436406262,21.07728257292447,1.02635721423593,0.9581349495652592,
93,465,Load,d860_836ra,836,12.415491194118243,6.278498047549091,1.034107212570235,1.0454604916658017,
93,465,Load,d860_836rb,836,3.9057877025193934,2.367387983127074,0.97595894615677,0.9855106213539,
93,465,Load,d860_836rc,836,16.914743237614626,9.651241793503557,1.006326791224306,1.0957302115099457,
93,465,Load,d836_840sa,836,7.08367656169107,3.6688990123900256,0.9833522907561594,1.0182076818151253,
93,465,Load,d836_840sb,836,9.341977940649892,4.904266040802934,1.0610578734098737,1.113587780964564,
93,465,Load,d862_838sb,862,10.761574687372791,5.9054170186886354,0.9625668767462119,1.0553227073484293,
93,465,Load,d862_838rb,838,10.728341202521499,5.840815941309543,0.9595943143985998,1.0437782247722491,
93,465,Load,d842_844sa,842,3.6450262222175493,2.0756221846143377,1.0302504867771478,1.0354915911430085,
93,465,Load,d844_846rb,846,9.680511291158982,4.542980071246325,0.9690543854208044,0.9454975604484915,
93,465,Load,d844_846rc,846,8.383119118357476,4.34128659208506,1.0489758883614586,0.985658788881063,
93,465,Load,d846_848sb,846,9.04343334242115,4.377644640127838,0.9840006150943453,0.9939136296615035,
93,465,PV,pv840,,,,1.0417228613705225,,520.8614306852612
93,465,PV,pv860,,,,1.0421660196286726,,521.0830098143363
94,470,Load,s860,860,49.06196596186947,40.04767275420138,1.0217156046304283,1.0432427696799922,
94,470,Load,d834_860ra,860,6.7837999980938415,3.366337163490278,1.059544931729471,1.0523178995207467,
94,470,Load,d834_860rb,860,8.113837885173929,3.92808965495239,1.0138242059643552,0.9823375031258925,
94,470,Load,d834_860rc,860,45.09088994321697,23.38471026053148,1.024383199974941,1.0632824283330746,
94,470,Load,d860_836sa,860,12.26626408018231,5.932226772527249,1.0217799613639802,0.9890216954618909,
94,470,Load,d860_836sb,860,3.952490949627317,2.4292867987731754,0.9877276463482897,1.0125276058277992,
94,470,Load,d860_836sc,860,16.272640992290164,8.80374811187037,0.9682222939568317,1.0007469160972935,
94,470,Load,s840,840,20.975655853283477,17.410600110261548,0.9699518734185538,1.036117967168853,
94,470,Load,d836_840ra,840,7.5607231966943065,3.7387998941069798,1.0488641232953084,1.0383277639216448,
94,470,Load,d836_840rb,840,8.927448510585164,4.109649120980788,1.0132883985431453,0.9338063289226031,
94,470,Load,s844,844,326.96960232361846,233.84289859459304,1.0091892673503509,0.9280484313420703,
94,470,Load,d842_844ra,844,3.673892278049869,2.1260355036708836,1.0205497291046786,1.063132789912405,
94,470,Load,d844_846sb,844,9.984862343462055,4.835615350264621,0.9985098102722814,1.0075288860012033,
94,470,Load,d844_846sc,844,9.03273938829422,4.6658381778481415,1.1291190832929108,1.0605325244036068,
94,470,Load,s848,848,44.860996516862315,37.46863788967086,0.9350277990060227,0.9766073833954669,
94,470,Load,d846_848rb,848,9.002429125691629,4.443747088234042,0.9789685214713161,1.0108343215480897,
94,470,Load,s830a,830,8.152761009943077,4.0055023740957,1.0197132617046192,1.0010775983318634,
94,470,Load,s830b,830,7.940740116607673,4.0904807308537,0.9931945747924313,1.022315865432552,
94,470,Load,s830c,830,19.458883529680747,7.554355610086484,0.9735343189371664,0.944013442608127,
94,470,Load,d828_830ra,830,2.7165179664894286,1.2528849383187732,0.9707734568903424,1.04376008125696,
94,470,Load,s890,890,340.04695985545857,190.452117653677,0.9445043654947612,1.058151972456002,
94,470,Load,d802_806sb,802,11.21077925108773,5.825460367720277,0.9369743838172122,0.9701339541234141,
94,470,Load,d802_806sc,802,10.508884699214605,4.905782683094206,1.0539737385014374,0.8753323560962312,
94,470,Load,d802_806rb,806,12.158793679801104,6.094410021875261,1.0162075232180576,1.0149230651937218,
94,470,Load,d802_806rc,806,9.648063458183518,5.9960401787869575,0.9676388887472301,1.0698655680432363,
94,470,Load,d808_810sb,808,7.111361432082159,3.222973107995349,1.1166637510335657,1.015506247477865,
94,470,Load,d808_810rb,810,6.545429458847741,3.0262133675416267,1.0277981060937977,0.9535104631546263,
94,470,Load,d818_820sa,818,13.579598196249975,6.975929752325369,0.9995346797456467,1.03116127316668,
94,470,Load,d818_820ra,820,13.025352414060483,6.987696649427816,0.957087300076883,1.026781023626366,
94,470,Load,d820_822sa,820,53.73862093052653,26.88438849188452,0.9944746950597978,0.9593892204766371,
94,470,Load,d820_822ra,822,55.140936838696184,26.75540795858751,1.0199830567802413,0.9562606492890258,
94,470,Load,d816_824sb,816,1.912511828991006,0.7867895469642916,0.9652910386169576,0.9420372928212303,
94,470,Load,d816_824rb,824,2.079960140856514,0.828878555198602,1.0437204236198414,1.0355804037963543,
94,470,Load,d824_826sb,824,16.948428672460334,8.42610116237211,1.063086547083216,1.0527362771579345,
94,470,Load,d824_828sc,824,1.6601060082265888,0.7861290767009212,1.0412979268959637,0.9821702607457787,
94,470,Load,d824_826rb,826,16.32465174929489,7.694118099876879,1.0208164548051553,0.9596152243819942,
94,470,Load,d824_828rc,828,1.5525056893368607,0.7755421146859285,0.9731647745391889,0.967260978764977,
94,470,Load,d828_830sa,828,2.9282446812101317,1.2096004852222868,1.048872006279142,1.0057475298849634,
94,470,Load,d854_856sb,854,1.6720438228681245,0.7936568048967843,1.0740812881366748,0.9502595844070691,
94,470,Load,d854_856rb,856,1.4923289493176355,0.8074256327943836,0.958636716504982,0.9667452499932754,
94,470,Load,d832_858sa,832,2.743618517161176,1.2973553802575601,0.9891219374636513,1.0660224229259307,
