node,mae_real_pu,mae_cvnn_pu,n_valid
l2879077.2,0.003271789290010929,0.003554960945621133,288
l2973180.2,0.0032715785782784224,0.0035541881807148457,288
l2935568.2,0.0032714838162064552,0.0035490840673446655,288
l3216349.2,0.0032713257241994143,0.0035539509262889624,288
l3160100.2,0.003271198133006692,0.00354869500733912,288
l2804248.2,0.0032709811348468065,0.0035483166575431824,288
l3085390.2,0.00327093293890357,0.0035485243424773216,288
l3160104.2,0.0032705648336559534,0.003552844049409032,288
l3254214.2,0.0032701296731829643,0.003550546942278743,288
l3214112.2,0.0032699787989258766,0.0035518398508429527,288
l3066830.2,0.0032698006834834814,0.0035449517890810966,288
l3139086.2,0.003269776701927185,0.003548896871507168,288
l2710546.2,0.0032697163987904787,0.0035495450720191,288
l2989432.2,0.0032696097623556852,0.003544736187905073,288
l3197660.2,0.003269498236477375,0.003545098938047886,288
l3029520.2,0.003269496373832226,0.003548759501427412,288
l2897800.2,0.0032694446854293346,0.003543386934325099,288
l2785547.2,0.0032692034728825092,0.0035478519275784492,288
l2913406.2,0.003268767846748233,0.0035468460991978645,288
l2673343.2,0.0032685992773622274,0.0035408230032771826,288
l2691948.2,0.0032682742457836866,0.003546658903360367,288
l3046854.2,0.0032681652810424566,0.0035455813631415367,288
l3215549.2,0.003267919411882758,0.00353868305683136,288
l3029504.2,0.003267825348302722,0.003544325940310955,288
l2935553.2,0.003267391584813595,0.0035381268244236708,288
l2879071.2,0.0032672216184437275,0.0035424663219600916,288
l3085397.2,0.003267120337113738,0.0035371866542845964,288
l3048207.2,0.0032667899504303932,0.0035370413679629564,288
l3141397.2,0.0032665568869560957,0.00353586720302701,288
l2766722.2,0.0032665280159562826,0.0035411177668720484,288
l2860483.2,0.0032664889004081488,0.0035357160959392786,288
l2879066.2,0.003266464453190565,0.003535585245117545,288
l3048203.2,0.003266303101554513,0.003535021562129259,288
l3160117.2,0.003266263287514448,0.00353562505915761,288
l2860500.2,0.0032660537399351597,0.003533798735588789,288
l3010562.2,0.0032659932039678097,0.003533691167831421,288
l2729427.2,0.0032658695708960295,0.003533762414008379,288
l2954349.2,0.0032653056550771,0.0035373244900256395,288
l3157710.2,0.0032651552464812994,0.0035314629785716534,288
l2748131.2,0.0032650160137563944,0.0035321463365107775,288
l3066811.2,0.0032640884164720774,0.0035288254730403423,288
l3178975.2,0.0032640714198350906,0.0035292666871100664,288
l2973152.2,0.0032639976125210524,0.0035279409494251013,288
l2710514.2,0.0032615303061902523,0.0035221977159380913,288
l3235250.2,0.0032614138908684254,0.0035284145269542933,288
l2879068.2,0.0032612280920147896,0.0035219911951571703,288
l2804258.2,0.0032611945644021034,0.0035266040358692408,288
l3197635.2,0.0032610767520964146,0.003526611952111125,288
l3197632.2,0.0032599298283457756,0.0035179266706109047,288
l2860484.2,0.0032598169054836035,0.003517936449497938,288
l2860501.2,0.003258973825722933,0.0035156053490936756,288
l3216344.2,0.0032587971072643995,0.003515647491440177,288
l2879072.2,0.003257195232436061,0.0035168433096259832,288
l2991910.2,0.0032566930167376995,0.0035150712355971336,288
l2973833.2,0.0032559456303715706,0.0031312305945903063,288
l3066813.2,0.0032554834615439177,0.0035111638717353344,288
l2822867.2,0.0032543691340833902,0.0035082283429801464,288
l2879061.2,0.0032543078996241093,0.0035084448754787445,288
l2897774.2,0.003252799389883876,0.0035046625416725874,288
l3197636.2,0.00325253838673234,0.003503243438899517,288
l3029501.2,0.0032523523550480604,0.0035023055970668793,288
l2691949.2,0.003252302063629031,0.00350384833291173,288
l3104127.2,0.003252220107242465,0.0035035726614296436,288
l3235252.2,0.0032520059030503035,0.0035022604279220104,288
l3085391.2,0.0032497169449925423,0.003495078068226576,288
l2973156.2,0.003249372588470578,0.0034950408153235912,288
l3231269.2,0.003248040797188878,0.0034819948486983776,288
l2991901.2,0.003247818909585476,0.0034811741206794977,288
l2911069.2,0.0032477695494890213,0.003482097527012229,288
l2948732.2,0.0032475581392645836,0.003482148051261902,288
l2673326.2,0.003247438231483102,0.0034800369758158922,288
l2729409.2,0.003247213317081332,0.003479883074760437,288
l3216338.2,0.003247094340622425,0.0034810875076800585,288
l2841624.2,0.003247080370783806,0.0034799848217517138,288
l2973146.2,0.0032470421865582466,0.0034809682983905077,288
l2691938.2,0.0032469583675265312,0.0034806157927960157,288
l2748139.2,0.0032468412537127733,0.003479268867522478,288
l3160108.2,0.003246794454753399,0.003479353152215481,288
l2801896.2,0.003246690845116973,0.00347894593141973,288
l2991927.2,0.003246639622375369,0.0034794947132468224,288
l3029510.2,0.0032465241383761168,0.0034794691018760204,288
l3251806.2,0.0032463164534419775,0.0034790663048624992,288
l2804245.2,0.003246289910748601,0.003478450933471322,288
l2822877.2,0.0032461925875395536,0.0034862682223320007,288
l2860479.2,0.0032458407804369926,0.0034762637224048376,288
l3178969.2,0.0032457110937684774,0.003476588986814022,288
l2729401.2,0.0032456275075674057,0.003476453246548772,288
l3315860.2,0.0032451930455863476,0.003474748693406582,288
l2766715.2,0.0032447490375488997,0.0034730168990790844,288
l3254206.2,0.0032445425167679787,0.00347381504252553,288
l3122812.2,0.003243545303121209,0.0034799128770828247,288
l2954338.2,0.0032435161992907524,0.003470820374786854,288
l2860478.2,0.0032434863969683647,0.003470637835562229,288
l2822857.2,0.0032433245796710253,0.003470304422080517,288
l2822858.2,0.0032432163134217262,0.0034706208389252424,288
l2691939.2,0.0032427918631583452,0.0034705214202404022,288
l3104114.2,0.00324255065061152,0.003468672512099147,288
l3254234.2,0.003241801867261529,0.0034662920515984297,288
l2766742.2,0.0032394209410995245,0.003461262444034219,288
l2935549.2,0.003238935023546219,0.0034690862521529198,288
l2729430.2,0.0032381389755755663,0.003458083141595125,288
l2897807.2,0.0032380458433181047,0.003465702524408698,288
l2914323.2,0.003237814176827669,0.003456044476479292,288
l2859391.2,0.003237719414755702,0.003456556936725974,288
l3029518.2,0.0032377077732235193,0.0034655025228857994,288
l2673322.2,0.003237602999433875,0.0034563669469207525,288
l2710542.2,0.003237583674490452,0.0034570065326988697,288
l2823592.1,0.0032375077717006207,0.0032370558474212885,288
l2973178.2,0.0032374130096286535,0.003465571440756321,288
l2766749.2,0.003237341530621052,0.0034638037905097008,288
l2766730.2,0.003237327327951789,0.003456296632066369,288
l3122815.2,0.003236851654946804,0.0034530977718532085,288
l3010580.2,0.0032368069514632225,0.0034537639003247023,288
l2860506.2,0.0032367531675845385,0.0034532302524894476,288
l2731712.2,0.0032367047388106585,0.003453740617260337,288
l2785543.2,0.0032366726081818342,0.0034537576138973236,288
l2860485.2,0.003236606251448393,0.003453012090176344,288
l2766744.2,0.003236454911530018,0.003453651210293174,288
l2785522.2,0.0032364502549171448,0.0034533259458839893,288
l3254213.2,0.0032363373320549726,0.0034531690180301666,288
l2804257.2,0.003236113814637065,0.0034529247786849737,288
l2673313.2,0.003235905198380351,0.003451974131166935,288
l2729434.2,0.003234672825783491,0.0034499806351959705,288
l2876798.2,0.0032344316132366657,0.0034566496033221483,288
l3216361.2,0.0032343545462936163,0.0034502458292990923,288
l2748152.2,0.0032337766606360674,0.003448219271376729,288
l2804255.2,0.0032335487194359303,0.0034556835889816284,288
l2879063.2,0.0032334430143237114,0.0034540221095085144,288
l3216342.2,0.003233378054574132,0.0034541478380560875,288
l3104124.2,0.0032327191438525915,0.003445874433964491,288
l2935556.2,0.0032326297368854284,0.003446072805672884,288
l2804256.2,0.0032322865445166826,0.003446343122050166,288
l2764399.2,0.003231991548091173,0.0034455854911357164,288
l3216367.2,0.003231925657019019,0.003451577154919505,288
l2954347.2,0.0032318856101483107,0.0034457482397556305,288
l3008232.2,0.0032317829318344593,0.0034457440488040447,288
l2991939.2,0.0032313221599906683,0.0034495459403842688,288
l2673308.2,0.003230019472539425,0.003447056980803609,288
l3160102.2,0.0032300096936523914,0.0034427472855895758,288
l3122816.2,0.003228273242712021,0.003439142368733883,288
l3085398.2,0.0032278671860694885,0.0034376303665339947,288
l3197634.2,0.003227376379072666,0.0034370077773928642,288
l2729408.2,0.003227357752621174,0.0034372934605926275,288
l3010560.2,0.0032263488974422216,0.0034394364338368177,288
l2814529.2,0.003223193110898137,0.0034295590594410896,288
l2916610.2,0.0032227677293121815,0.003429658245295286,288
l3122821.2,0.0032226666808128357,0.0034333509393036366,288
l3189189.2,0.003222619416192174,0.0034291420597583055,288
l2851933.2,0.003222606610506773,0.0034295229706913233,288
l3207907.2,0.003222585655748844,0.0034297045785933733,288
l2822866.2,0.0032220594584941864,0.0034331753849983215,288
l2973167.2,0.003221990307793021,0.003428572556003928,288
l2729414.2,0.003221288323402405,0.003427486401051283,288
l3235258.2,0.00322037935256958,0.003425814211368561,288
l2822871.2,0.003220022888854146,0.0034256752114742994,288
l3082993.1,0.003219574224203825,0.0034162497613579035,288
l3312692.1,0.0032183502335101366,0.0034165233373641968,288
l3120504.1,0.0032181835267692804,0.003415686311200261,288
l2822872.2,0.0032181264832615852,0.003425142029300332,288
l3177894.1,0.0032179290428757668,0.003416410880163312,288
l3197646.2,0.003217593999579549,0.0034226563293486834,288
l3251807.1,0.0032175190281122923,0.0034150804858654737,288
l2858175.1,0.0032175136730074883,0.0034142909571528435,288
l3104136.2,0.003217083401978016,0.0034228982403874397,288
l2989571.1,0.0032165017910301685,0.003415952669456601,288
l3195327.1,0.003216009819880128,0.003412456950172782,288
l2876812.1,0.0032158370595425367,0.003412592224776745,288
l3160109.2,0.003215639153495431,0.003421373665332794,288
l3101787.1,0.0032154310029000044,0.0034120501950383186,288
l3120503.1,0.0032153872307389975,0.0034151794388890266,288
l3008248.1,0.003215355332940817,0.003412956837564707,288
l3027132.1,0.0032152971252799034,0.00341198593378067,288
l2970811.1,0.0032150254119187593,0.0034129666164517403,288
l2748132.1,0.0032150207553058863,0.003411177545785904,288
l3101788.1,0.0032147385645657778,0.003411691403016448,288
l3091052.1,0.0032146924640983343,0.003411482088267803,288
l2841627.1,0.0032146358862519264,0.003410970326513052,288
l2820531.2,0.0032144864089787006,0.0034196588676422834,288
l3251808.1,0.003214438445866108,0.0034092855639755726,288
l2841648.1,0.003214309923350811,0.0034096650779247284,288
l3139103.1,0.0032141287811100483,0.0034123901277780533,288
l3140238.1,0.003214034251868725,0.0034100457560271025,288
l3082992.1,0.0032132770866155624,0.003409871831536293,288
l3216348.1,0.0032132689375430346,0.0034103579819202423,288
l2710544.1,0.0032121313270181417,0.0034097146708518267,288
l2691947.1,0.0032121206168085337,0.0034103645011782646,288
l3216345.2,0.0032118335366249084,0.003414115635678172,288
l2820556.1,0.0032117387745529413,0.0034087742678821087,288
l3254216.1,0.0032116177026182413,0.0034112567082047462,288
l2879070.2,0.0032108037266880274,0.0034132476430386305,288
l2973157.1,0.003210722003132105,0.0034081193152815104,288
l2764412.1,0.003210467752069235,0.003406737931072712,288
l2726983.1,0.0032097743824124336,0.0034059793688356876,288
l2879075.1,0.003209709422662854,0.003403878305107355,288
l3178978.1,0.003209090558812022,0.0034026550129055977,288
l2916234.1,0.003208943409845233,0.0034057635348290205,288
l3215340.1,0.003208661451935768,0.003405418246984482,288
l3141398.1,0.0032080914825201035,0.003401275957003236,288
l2973160.2,0.003207347122952342,0.0034081952180713415,288
l3029506.2,0.0032069969456642866,0.003408364951610565,288
l2673317.1,0.0032068872824311256,0.00339937349781394,288
l2879074.1,0.0032065296545624733,0.0034012659452855587,288
l2710517.1,0.0032060074154287577,0.0034004123881459236,288
l3122820.1,0.003205825574696064,0.0034012021496891975,288
l3197639.1,0.0032043654937297106,0.003399263136088848,288
l2729428.1,0.0032036686316132545,0.003396654035896063,288
l2973159.1,0.003203553846105933,0.0033975106198340654,288
l2710518.1,0.003202644409611821,0.0033932197839021683,288
l2822868.1,0.0032023084349930286,0.0033922987058758736,288
l3160106.1,0.003202201332896948,0.003392779966816306,288
l3216351.1,0.0032021168153733015,0.0033925464376807213,288
l2766723.1,0.0032021014485508204,0.0033921319991350174,288
l2860504.1,0.0032018059864640236,0.0033920379355549812,288
l2691952.1,0.0032017934136092663,0.0033929189667105675,288
l2879081.1,0.0032017685007303953,0.0033926432952284813,288
l2879078.1,0.0032016707118600607,0.0033923902083188295,288
l3066817.1,0.00320145720615983,0.0033930607605725527,288
l2785530.1,0.003201043466106057,0.0033920584246516228,288
l3207907.1,0.0032008416019380093,0.0033897317480295897,288
l3216350.1,0.0032007023692131042,0.0033932924270629883,288
l3172805.1,0.0032005656976252794,0.003393312683328986,288
l3122822.1,0.0032003368251025677,0.0033923110458999872,288
l3048221.1,0.0032001116778701544,0.0033930542413145304,288
l3047058.1,0.0031999005004763603,0.00339123816229403,288
l2973169.1,0.003199866274371743,0.0033903010189533234,288
l3085403.1,0.0031997929327189922,0.0033924393355846405,288
l2858163.1,0.0031997738406062126,0.0033902612049132586,288
l2954355.1,0.003199771512299776,0.0033911082427948713,288
l2766747.1,0.0031997610349208117,0.0033907960169017315,288
l3189190.1,0.0031996783800423145,0.0033899773843586445,288
l2710516.1,0.003199660452082753,0.0033886239398270845,288
l3029500.1,0.0031995163299143314,0.0033898402471095324,288
l3122827.1,0.0031994946766644716,0.0033900903072208166,288
l2814529.1,0.0031992276199162006,0.0033905154559761286,288
l2860493.1,0.0031991663854569197,0.0033922598231583834,288
l3066816.1,0.003199010156095028,0.0033926714677363634,288
l3141412.1,0.0031988443806767464,0.0033894500229507685,288
l3226771.1,0.003198818303644657,0.0033901561982929707,288
l3065696.1,0.003198732389137149,0.003390953876078129,288
l3235247.1,0.0031986385583877563,0.003388885874301195,288
l2851933.1,0.003198307240381837,0.003389763180166483,288
l3632979.1,0.0031981663778424263,0.0033882902935147285,288
l2673312.1,0.003197865327820182,0.0033889436163008213,288
l3216346.1,0.0031978285405784845,0.0033900716807693243,288
l3178976.1,0.0031976266764104366,0.0033901447895914316,288
l3156034.1,0.0031974930316209793,0.0033892584033310413,288
l2748140.1,0.003197397105395794,0.0033893799409270287,288
l2691944.1,0.003197325859218836,0.0033887329045683146,288
l3066821.1,0.003196712816134095,0.003389335237443447,288
l3101789.1,0.00319667044095695,0.0033869482576847076,288
l3178982.1,0.003196660429239273,0.0033880125265568495,288
l3010563.1,0.003196491627022624,0.0033883140422403812,288
l2841623.1,0.003195900935679674,0.003388249548152089,288
l2689691.1,0.003194647841155529,0.003385167568922043,288
l2729414.1,0.003193441079929471,0.0033818737138062716,288
l3235258.1,0.0031883390620350838,0.0033722403459250927,288
l2876814.1,0.0031880016904324293,0.003375100903213024,288
l3178979.3,0.003187403082847595,0.0032300646416842937,288
l2766720.1,0.0031854892149567604,0.0033712838776409626,288
l2685805.1,0.003185021225363016,0.003373244544491172,288
l2729429.1,0.003182449610903859,0.0033643068745732307,288
l2841633.1,0.0031823436729609966,0.003364640288054943,288
l3029505.3,0.003182273358106613,0.003211111295968294,288
l3197647.1,0.003181776963174343,0.0033646293450146914,288
l2991909.1,0.0031816521659493446,0.003365785349160433,288
l2673318.3,0.003181598149240017,0.0032108004670590162,288
l2935557.1,0.0031810514628887177,0.0033633613493293524,288
l2897801.1,0.0031809937208890915,0.0033589391969144344,288
l2785513.1,0.003180735744535923,0.0033600253518670797,288
l2710536.1,0.0031802309677004814,0.0033642747439444065,288
l3233353.1,0.0031802086159586906,0.003362750867381692,288
l2766748.1,0.0031801790464669466,0.0033628137316554785,288
l3066805.1,0.0031800924334675074,0.0033591361716389656,288
l2895461.1,0.0031800251454114914,0.003361843526363373,288
l2785514.1,0.0031799974385648966,0.003359508002176881,288
l3235244.1,0.0031798218842595816,0.003359548980370164,288
l3197638.1,0.003179436782374978,0.0033632221166044474,288
l3010559.1,0.003179022576659918,0.0033599433954805136,288
l2766741.1,0.0031790079083293676,0.0033575494308024645,288
l3120502.1,0.0031790006905794144,0.0033615955617278814,288
l2991905.1,0.003178883343935013,0.0033572320826351643,288
l2821770.1,0.003178719896823168,0.0033570420928299427,288
l2841618.1,0.0031786819454282522,0.0033585666678845882,288
l3160101.1,0.003178674727678299,0.003359914757311344,288
l2915534.1,0.0031786495819687843,0.003357376903295517,288
l3159448.1,0.0031784996390342712,0.0033568772487342358,288
l3122814.3,0.0031783278100192547,0.003195804078131914,288
l3254207.1,0.0031782148871570826,0.003358028829097748,288
l2673311.1,0.003178136423230171,0.0033634116407483816,288
l3010585.1,0.0031780360732227564,0.003361387876793742,288
l3195751.1,0.0031779510900378227,0.0033626705408096313,288
l2821010.1,0.003177872858941555,0.003362541552633047,288
l3141403.1,0.003177835838869214,0.003359026275575161,288
l2860481.3,0.0031776009127497673,0.003193057607859373,288
l3143999.1,0.003177170641720295,0.0033571049571037292,288
l2841621.3,0.0031768684275448322,0.0031911341939121485,288
l3027133.1,0.00317681604065001,0.003359174821525812,288
l2914324.1,0.003176757600158453,0.0033604158088564873,288
l3122811.1,0.0031765971798449755,0.003354755463078618,288
l3216337.1,0.0031764302402734756,0.0033548295032233,288
l2785546.1,0.0031764039304107428,0.0033595121931284666,288
l3122847.1,0.0031762318685650826,0.0033596123103052378,288
l2952014.1,0.0031762300059199333,0.0033616654109209776,288
l3197641.1,0.003176212776452303,0.003355845808982849,288
l2822861.1,0.0031760861165821552,0.0033538942225277424,288
l2879087.1,0.0031757340766489506,0.0033583659678697586,288
l3216358.1,0.0031756930984556675,0.003357520094141364,288
l2973161.1,0.003175439080223441,0.0033560635056346655,288
l2876813.1,0.0031754188239574432,0.0033556874841451645,288
l2860477.1,0.00317518156953156,0.0033552220556885004,288
l2857591.1,0.003174977144226432,0.003359005320817232,288
l3270814.1,0.0031749450135976076,0.0033553806133568287,288
l2841616.1,0.0031747317407280207,0.003353878390043974,288
l2952013.1,0.003174577606841922,0.003358143847435713,288
l2841615.1,0.003174395766109228,0.003354729153215885,288
l3197618.1,0.003174340585246682,0.003355672350153327,288
l2954348.1,0.0031742071732878685,0.0033543268218636513,288
l2691973.1,0.0031738097313791513,0.0033520872239023447,288
l2691936.1,0.0031738057732582092,0.0033551801461726427,288
l3235249.1,0.0031736968085169792,0.003353679087013006,288
l3141389.1,0.003173624398186803,0.0033554041292518377,288
l3120376.1,0.0031736036762595177,0.003352310974150896,288
l2895449.3,0.0031735962256789207,0.003184846369549632,288
l2954345.3,0.0031733352225273848,0.003184750210493803,288
l3048227.1,0.003172915894538164,0.003349266480654478,288
l3160123.1,0.003172831377014518,0.0033504271414130926,288
l3010561.1,0.003172815777361393,0.0033492951188236475,288
l2785531.1,0.0031727938912808895,0.0033564167097210884,288
l3216336.1,0.003172748489305377,0.0033548178616911173,288
l2897805.1,0.0031727130990475416,0.003350517712533474,288
l2916598.1,0.0031724106520414352,0.003351780818775296,288
l2916599.1,0.003172034164890647,0.0033533477690070868,288
l2954357.1,0.0031716604717075825,0.0033522897865623236,288
l3048212.1,0.0031708006281405687,0.0033518788404762745,288
l2729413.1,0.0031707310117781162,0.0033493274822831154,288
l2804262.1,0.0031707179732620716,0.0033480541314929724,288
l3178972.3,0.0031707121524959803,0.0031781175639480352,288
l2973154.1,0.0031702136620879173,0.003344635246321559,288
l2973165.1,0.003170018084347248,0.0033473207149654627,288
l3254204.1,0.003169964998960495,0.003344411961734295,288
l2841622.1,0.00316989840939641,0.0033449248876422644,288
l3104123.3,0.003169747767969966,0.003176349215209484,288
l3178971.1,0.0031696876976639032,0.003345589619129896,288
l2876796.1,0.003169498173519969,0.003344073425978422,288
l2879067.1,0.00316941412165761,0.00334554654546082,288
l3066812.1,0.0031693759374320507,0.0033443819265812635,288
l3253995.3,0.0031692716293036938,0.0031758109107613564,288
l3066815.3,0.003169246483594179,0.0031782062724232674,288
l3104119.1,0.003169106552377343,0.003345845965668559,288
l3177665.1,0.003169103991240263,0.003343949792906642,288
l3728041.1,0.0031689670868217945,0.00334435747936368,288
l2729206.3,0.003168613649904728,0.0031742469873279333,288
l2804254.1,0.0031684781424701214,0.003345316043123603,288
l3197633.1,0.0031684343703091145,0.003344903001561761,288
l2729207.3,0.003168395021930337,0.0031734316144138575,288
l2876797.1,0.0031683635897934437,0.003342606592923403,288
l2973155.1,0.003168257186189294,0.003341102274134755,288
l2879069.1,0.003168161492794752,0.003344676923006773,288
l2860482.1,0.003168079536408186,0.0033441532868891954,288
l3103822.3,0.0031680758111178875,0.003173840930685401,288
l3728039.1,0.00316794915124774,0.0033439891412854195,288
l3729298.1,0.003167918650433421,0.0033417881932109594,288
l3728040.1,0.003167829941958189,0.0033441977575421333,288
l3728043.1,0.0031677568331360817,0.003344046650454402,288
l2878848.3,0.003167754737660289,0.003173127304762602,288
l3728037.1,0.0031676357612013817,0.0033432054333388805,288
l2841639.1,0.0031675936188548803,0.0033490227069705725,288
l2766499.3,0.0031675680074840784,0.003172385971993208,288
l3728038.1,0.0031675398349761963,0.003343970514833927,288
l3727709.1,0.0031672290060669184,0.0033429223112761974,288
l3727708.1,0.003167133778333664,0.0033426620066165924,288
l2897554.3,0.003167113522067666,0.003171980381011963,288
l3728042.1,0.003166660200804472,0.0033441977575421333,288
l3727712.1,0.003166474401950836,0.003342954209074378,288
l3784018.1,0.0031663281843066216,0.0033418983221054077,288
l3727710.1,0.0031657421495765448,0.003342956770211458,288
l3727707.1,0.00316566601395607,0.003342488082125783,288
l2822869.1,0.0031655984930694103,0.0033420377876609564,288
l2785521.3,0.0031652438919991255,0.0031679263338446617,288
l2841635.1,0.003164750523865223,0.0033396221697330475,288
l3729297.1,0.003164734225720167,0.0033411765471100807,288
l3727711.1,0.003164713503792882,0.0033431064803153276,288
l3342743.3,0.0031645898707211018,0.003166045993566513,288
l2726973.1,0.0031645421404391527,0.003340838709846139,288
l3645809.3,0.0031645153649151325,0.0031661614775657654,288
l3197661.3,0.0031641321256756783,0.0031653386540710926,288
l3178973.1,0.003164065768942237,0.003338196547701955,288
l3122848.3,0.0031640289817005396,0.003165522823110223,288
l2897777.3,0.0031637893989682198,0.0031650348100811243,288
l3645812.3,0.0031637561041861773,0.0031660927925258875,288
l3645811.3,0.003163668792694807,0.003164588240906596,288
l3649302.1,0.0031635670457035303,0.0033370901364833117,288
l2991908.1,0.0031634734477847815,0.0033380500972270966,288
l3645810.3,0.003163340501487255,0.0031650455202907324,288
l3235254.3,0.003163044573739171,0.003163589397445321,288
l3649299.1,0.003162275068461895,0.003336677560582757,288
l3649305.1,0.0031622620299458504,0.003337245434522629,288
l3176656.1,0.0031619917135685682,0.003334508277475834,288
l3649306.1,0.003161883680149913,0.003336740890517831,288
l3649300.1,0.0031618785578757524,0.0033368542790412903,288
l3649304.1,0.0031614687759429216,0.0033372482284903526,288
l3649301.1,0.00316139729693532,0.0033369706943631172,288
l2785529.3,0.003160961903631687,0.0031592075247317553,288
l3197631.1,0.003160495776683092,0.00333113013766706,288
l3649298.1,0.003160004736855626,0.003336224239319563,288
l2935555.1,0.0031599747017025948,0.0033312418963760138,288
l2935554.1,0.0031596075277775526,0.0033301422372460365,288
l3649297.1,0.003159384010359645,0.003335801651701331,288
l2897773.1,0.0031592962332069874,0.0033308821730315685,288
l2748127.1,0.003159125568345189,0.0033312204759567976,288
l3159645.1,0.003159030806273222,0.0033290861174464226,288
l2820528.3,0.0031585125252604485,0.003154487581923604,288
l3120484.3,0.003158442210406065,0.0031547818798571825,288
l2983432.1,0.003158286213874817,0.0033289939165115356,288
l2745799.3,0.0031577758491039276,0.0031545485835522413,288
l2929261.1,0.0031577348709106445,0.003329081228002906,288
l3122817.3,0.003156897844746709,0.003152180928736925,288
l2673314.3,0.0031565125100314617,0.0031520698685199022,288
l2766719.1,0.003155913669615984,0.003327083308249712,288
l3177881.3,0.0031558163464069366,0.003150577424094081,288
l3157708.3,0.003155804006382823,0.003148855874314904,288
l2710511.1,0.0031557173933833838,0.0033267694525420666,288
l3122818.3,0.003155479906126857,0.0031506791710853577,288
l2973153.1,0.003154998878017068,0.0033251887653023005,288
l3197640.3,0.003154959063977003,0.003148809541016817,288
l2673323.3,0.0031540824566036463,0.003148593008518219,288
l3048222.3,0.003153954166918993,0.0031481944024562836,288
l2991933.3,0.0031537909526377916,0.00314875110052526,288
l2746587.3,0.003153678961098194,0.003149118274450302,288
l3122837.3,0.003153519006446004,0.0031484568025916815,288
l2710525.3,0.003153307596221566,0.0031483503989875317,288
l3216123.1,0.0031515993177890778,0.003322448581457138,288
l2972930.1,0.003151184180751443,0.003320078831166029,288
l2991914.3,0.0031503518112003803,0.0031410339288413525,288
l3160103.3,0.0031503112986683846,0.0031447012443095446,288
l2729410.3,0.0031465967185795307,0.003136700252071023,288
l3254217.3,0.0031457310542464256,0.0031359861604869366,288
l2916608.3,0.003144146641716361,0.003138280240818858,288
l2822870.3,0.0031438423320651054,0.003134147496894002,288
l2766725.3,0.0031435841228812933,0.0031341437716037035,288
l2766724.3,0.0031433780677616596,0.003132931888103485,288
l2954353.1,0.003141931723803282,0.0033048565965145826,288
l2858166.1,0.0031418250873684883,0.0033082328736782074,288
l2766716.3,0.0031407326459884644,0.0031343544833362103,288
l2685809.1,0.0031406842172145844,0.0033047476317733526,288
l3254209.3,0.003139995504170656,0.0031343719456344843,288
l3235245.3,0.003139668144285679,0.0031344140879809856,288
l3235248.3,0.003139524022117257,0.0031362276058644056,288
l2916607.3,0.003138881642371416,0.003136038314551115,288
l3010564.3,0.003138237865641713,0.0031358611304312944,288
l3141396.3,0.0031378960702568293,0.0031344699673354626,288
l3066808.3,0.0031378359999507666,0.003134394297376275,288
l2785517.3,0.003137701191008091,0.003134208032861352,288
l2710515.3,0.0031372627709060907,0.003135706763714552,288
l2748125.3,0.0031368236523121595,0.0031343167647719383,288
l3254208.3,0.003136740066111088,0.003134452737867832,288
l3066809.3,0.003136715153232217,0.0031341910362243652,288
l3235258.3,0.003136410377919674,0.003129815449938178,288
l2897767.3,0.0031364066526293755,0.003134245751425624,288
l2748126.3,0.0031359249260276556,0.003135581035166979,288
l2933120.3,0.0031359191052615643,0.0031343165319412947,288
l3104118.3,0.003135869512334466,0.003135595005005598,288
l2954344.3,0.0031357514671981335,0.003134302794933319,288
l2745806.3,0.0031356264371424913,0.0031340213026851416,288
l2766746.3,0.0031355854589492083,0.003135614562779665,288
l2673303.3,0.003135581500828266,0.003134167520329356,288
l3235241.3,0.00313553330488503,0.003135563572868705,288
l2879089.3,0.0031355093233287334,0.003135652979835868,288
l3066810.3,0.003135380567982793,0.0031360446009784937,288
l3085401.1,0.0031352052465081215,0.00329784257337451,288
l2925506.3,0.0031351728830486536,0.003135885111987591,288
l3104117.3,0.003135151695460081,0.003133933525532484,288
l3141395.3,0.003135062288492918,0.00313606602139771,288
l2710543.3,0.003135033417493105,0.0031360744033008814,288
l3778577.3,0.00313485786318779,0.003136101644486189,288
l3235268.3,0.0031348569318652153,0.0031356539111584425,288
l2841645.3,0.0031345917377620935,0.003135773353278637,288
l3235267.3,0.003134547732770443,0.003135637380182743,288
l2691941.3,0.0031344443559646606,0.0031354965176433325,288
l3066829.3,0.0031341267749667168,0.003135654143989086,288
l2897769.3,0.003134065307676792,0.0031359295826405287,288
l2729414.3,0.003133328864350915,0.003129200078547001,288
l3181545.3,0.0031321938149631023,0.0031406478956341743,288
l3207907.3,0.003130979835987091,0.0031297372188419104,288
l3125349.3,0.0031302906572818756,0.0031413277611136436,288
l2851933.3,0.0031302873976528645,0.0031296738889068365,288
l3189188.3,0.0031302785500884056,0.0031297397799789906,288
l3235243.3,0.003130269469693303,0.0031426772475242615,288
l3047073.3,0.0031298366375267506,0.003143626730889082,288
l2814529.3,0.0031297998502850533,0.0031300389673560858,288
l3216368.3,0.003129766322672367,0.0031299053225666285,288
l2710532.3,0.0031294922810047865,0.00313007365912199,288
l2935560.3,0.0031292203348129988,0.0031297600362449884,288
l2970258.3,0.003128897398710251,0.003143397392705083,288
l2973166.3,0.0031288701575249434,0.003130199620500207,288
l2690868.3,0.0031287004239857197,0.0031438241712749004,288
